Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2013-14,22,ATL,NBA,PF,2.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014-15,23,ATL,NBA,PF,10.0,0.0,10.2,2.0,3.3,0.606,0.2,0.8,0.25,1.8,2.5,0.72,0.636,0.0,0.0,,0.8,1.0,1.8,0.1,0.1,0.3,0.4,1.3,4.2,
2015-16,24,ATL,NBA,C,9.0,0.0,7.4,1.1,2.2,0.5,0.2,0.7,0.333,0.9,1.6,0.571,0.55,0.2,0.2,1.0,0.8,1.1,1.9,0.3,0.0,0.1,0.3,0.7,2.7,
2016-17,25,ATL,NBA,C,6.0,0.0,13.5,0.8,3.0,0.278,0.0,0.7,0.0,0.8,2.3,0.357,0.278,1.2,1.3,0.875,1.0,1.7,2.7,0.3,0.2,0.5,0.2,2.0,2.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,28,OKC,NBA,C,2.0,0.0,10.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.75,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,0.0,1.0,1.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,31,BOS,NBA,C,6.0,0.0,3.5,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.5,0.7,0.75,0.5,0.2,0.7,0.2,0.0,0.0,0.2,0.2,1.5,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,35.0,0.0,8.5,1.1,2.3,0.481,0.2,0.7,0.304,0.9,1.6,0.554,0.525,0.3,0.4,0.857,0.7,1.0,1.7,0.2,0.1,0.2,0.3,1.0,2.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,27.0,0.0,9.4,1.3,2.7,0.479,0.1,0.7,0.222,1.1,2.0,0.564,0.507,0.3,0.4,0.9,0.8,1.1,1.9,0.2,0.1,0.3,0.3,1.1,3.1,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,6.0,0.0,3.5,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.5,0.7,0.75,0.5,0.2,0.7,0.2,0.0,0.0,0.2,0.2,1.5,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,2.0,0.0,10.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.75,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,0.0,1.0,1.5,
