"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,22,ATL,NBA,PF,2.0,0.0,5.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
2014-15,23,ATL,NBA,PF,10.0,0.0,102.0,0.606,0.72,0.25,0.636,,0.636,0.0,0.242,135.0,148.0,71.0,128.0,,119.0,0.0,90.0,
2015-16,24,ATL,NBA,C,9.0,0.0,67.0,0.5,0.571,0.333,0.55,1.0,0.575,0.1,0.3,111.0,116.0,94.0,109.0,132.0,106.0,36.0,105.0,
2016-17,25,ATL,NBA,C,6.0,0.0,81.0,0.278,0.357,0.0,0.278,0.875,0.395,0.444,0.222,61.0,71.0,0.0,54.0,113.0,72.0,164.0,70.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,28,OKC,NBA,C,2.0,0.0,20.0,0.5,0.0,1.0,0.75,,0.75,0.0,0.5,109.0,0.0,279.0,142.0,,133.0,0.0,130.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,31,BOS,NBA,C,6.0,0.0,21.0,0.5,,0.5,0.75,0.75,0.781,1.0,1.0,105.0,,139.0,138.0,96.0,134.0,375.0,258.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,35.0,0.0,296.0,0.481,0.554,0.304,0.525,0.857,0.558,0.177,0.291,105.0,113.0,86.0,104.0,111.0,102.0,66.0,97.0,
,,,,,,,,,,,,,,,,,,,,,,,,
ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),ATL (4 Yrs),,27.0,0.0,255.0,0.479,0.564,0.222,0.507,0.9,0.536,0.137,0.247,106.0,115.0,63.0,101.0,117.0,99.0,50.0,87.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,6.0,0.0,21.0,0.5,,0.5,0.75,0.75,0.781,1.0,1.0,105.0,,139.0,138.0,96.0,134.0,375.0,258.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,2.0,0.0,20.0,0.5,0.0,1.0,0.75,,0.75,0.0,0.5,109.0,0.0,279.0,142.0,,133.0,0.0,130.0,
