"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,22,CHI,NBA,SG,9.0,0.0,99.0,0.385,0.389,0.375,0.442,0.583,0.48,0.462,0.308,84.0,80.0,105.0,89.0,78.0,89.0,141.0,145.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,25,OKC,NBA,SG,6.0,6.0,127.0,0.296,0.357,0.231,0.352,0.889,0.436,0.333,0.481,64.0,73.0,65.0,70.0,117.0,80.0,111.0,217.0,
2010-11,26,OKC,NBA,SG,17.0,17.0,344.0,0.463,0.659,0.154,0.493,1.0,0.543,0.194,0.388,101.0,135.0,43.0,99.0,131.0,100.0,65.0,175.0,
2011-12,27,OKC,NBA,SG,20.0,20.0,446.0,0.402,0.472,0.327,0.48,0.889,0.5,0.088,0.48,90.0,99.0,94.0,99.0,118.0,95.0,32.0,213.0,
2012-13,28,OKC,NBA,SG,11.0,11.0,300.0,0.344,0.391,0.316,0.443,0.818,0.478,0.18,0.623,76.0,81.0,88.0,89.0,109.0,89.0,67.0,256.0,
2013-14,29,OKC,NBA,SG,15.0,13.0,236.0,0.418,0.531,0.261,0.473,0.8,0.49,0.091,0.418,92.0,109.0,73.0,94.0,106.0,91.0,32.0,161.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,31,ATL,NBA,SF,10.0,2.0,203.0,0.478,0.556,0.368,0.554,0.533,0.561,0.326,0.413,106.0,113.0,104.0,110.0,70.0,104.0,118.0,145.0,
2016-17,32,ATL,NBA,SF,4.0,0.0,9.0,0.0,0.0,,0.0,0.25,0.181,4.0,0.0,0.0,0.0,,0.0,32.0,33.0,1478.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,34,UTA,NBA,SF,4.0,0.0,42.0,0.143,0.167,0.125,0.179,,0.179,0.0,0.571,31.0,32.0,35.0,34.0,,32.0,0.0,159.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,96.0,69.0,1806.0,0.396,0.493,0.283,0.461,0.744,0.492,0.195,0.461,87.0,102.0,80.0,93.0,98.0,92.0,68.0,192.0,
,,,,,,,,,,,,,,,,,,,,,,,,
OKC (5 Yrs),OKC (5 Yrs),OKC (5 Yrs),OKC (5 Yrs),,69.0,67.0,1453.0,0.397,0.509,0.275,0.463,0.894,0.497,0.151,0.478,87.0,105.0,78.0,94.0,118.0,93.0,53.0,204.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,14.0,2.0,212.0,0.468,0.536,0.368,0.543,0.474,0.542,0.404,0.404,103.0,109.0,104.0,108.0,62.0,100.0,147.0,142.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,9.0,0.0,99.0,0.385,0.389,0.375,0.442,0.583,0.48,0.462,0.308,84.0,80.0,105.0,89.0,78.0,89.0,141.0,145.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,4.0,0.0,42.0,0.143,0.167,0.125,0.179,,0.179,0.0,0.571,31.0,32.0,35.0,34.0,,32.0,0.0,159.0,
