"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2004-05,20,BOS,NBA,PF,7.0,0.0,136.0,0.415,0.415,,0.415,0.75,0.465,0.293,0.0,93.0,88.0,,86.0,99.0,88.0,90.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,27,UTA,NBA,C,4.0,4.0,141.0,0.529,0.537,0.0,0.529,0.25,0.523,0.059,0.015,118.0,113.0,0.0,109.0,33.0,99.0,21.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,29,CHA,NBA,C,3.0,3.0,106.0,0.491,0.491,,0.491,0.8,0.507,0.094,0.0,108.0,101.0,,98.0,106.0,94.0,33.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,31,CHO,NBA,C,7.0,5.0,168.0,0.506,0.506,,0.506,0.692,0.524,0.157,0.0,112.0,103.0,,101.0,91.0,97.0,57.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,21.0,12.0,551.0,0.494,0.496,0.0,0.494,0.676,0.51,0.139,0.004,110.0,103.0,0.0,100.0,89.0,95.0,47.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,10.0,8.0,274.0,0.5,0.5,,0.5,0.722,0.518,0.132,0.0,110.0,102.0,,100.0,95.0,96.0,48.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,7.0,0.0,136.0,0.415,0.415,,0.415,0.75,0.465,0.293,0.0,93.0,88.0,,86.0,99.0,88.0,90.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,4.0,4.0,141.0,0.529,0.537,0.0,0.529,0.25,0.523,0.059,0.015,118.0,113.0,0.0,109.0,33.0,99.0,21.0,7.0,
