"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2014-15,19,CHO,NBA,PF,25,0,259,.395,.397,.385,.428,.692,.475,.342,.171,88,82,110,86,92,89,125,64,-10.4,-10.4,
2015-16,20,POR,NBA,PF,78,56,1174,.421,.457,.239,.441,.745,.471,.183,.165,93,93,68,88,98,87,66,58,-34.4,-42.2,
2016-17,21,POR,NBA,PF,74,41,1265,.481,.492,.350,.494,.638,.525,.348,.074,105,98,98,96,83,95,129,23,-10.4,-17.0,
2017-18,22,2TM,NBA,PF,54,16,875,.444,.500,.303,.487,.621,.509,.248,.282,97,98,84,93,81,91,98,84,-15.9,-24.7,
2017-18,22,POR,NBA,PF,33,12,476,.490,.500,.333,.500,.742,.543,.323,.063,106,98,92,96,97,98,128,19,-4.1,-3.0,
2017-18,22,CHI,NBA,PF,21,4,399,.413,.500,.300,.478,.481,.484,.196,.435,90,98,83,92,63,87,78,129,-11.8,-21.7,
2018-19,23,NYK,NBA,PF,68,57,1722,.470,.531,.336,.523,.712,.561,.355,.311,102,102,95,100,93,100,137,87,-1.3,1.7,
2019-20,24,2TM,NBA,C,36,1,377,.565,.636,.200,.582,.781,.622,.348,.163,123,121,56,110,101,110,134,42,9.7,12.2,
2019-20,24,MIN,NBA,C,29,1,347,.547,.625,.143,.558,.821,.605,.326,.163,119,119,40,106,106,107,125,42,5.0,8.0,
2019-20,24,DEN,NBA,C,7,0,30,.833,.800,1.000,.917,.500,.838,.667,.167,181,153,279,173,65,148,256,43,4.7,4.2,
2020-21,25,BRK,NBA,C,4,0,11,.000,.000,.000,.000,,.000,.000,.667,0,0,0,0,,0,0,170,-3.2,-3.4,
2021-22,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2022-23,27,BOS,NBA,C,23,1,171,.458,.500,.250,.479,1.000,.502,.083,.167,96,91,69,88,128,86,31,43,-3.2,-3.9,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,362,172,5854,.459,.501,.307,.492,.692,.526,.296,.214,100,99,86,95,90,95,112,64,-69.1,-87.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,185,109,2915,.457,.479,.278,.472,.688,.505,.273,.112,100,96,78,93,90,92,102,38,-48.9,-62.2,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,68,57,1722,.470,.531,.336,.523,.712,.561,.355,.311,102,102,95,100,93,100,137,87,-1.3,1.7,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,29,1,347,.547,.625,.143,.558,.821,.605,.326,.163,119,119,40,106,106,107,125,42,5.0,8.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,25,0,259,.395,.397,.385,.428,.692,.475,.342,.171,88,82,110,86,92,89,125,64,-10.4,-10.4,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,23,1,171,.458,.500,.250,.479,1.000,.502,.083,.167,96,91,69,88,128,86,31,43,-3.2,-3.9,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,21,4,399,.413,.500,.300,.478,.481,.484,.196,.435,90,98,83,92,63,87,78,129,-11.8,-21.7,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,7,0,30,.833,.800,1.000,.917,.500,.838,.667,.167,181,153,279,173,65,148,256,43,4.7,4.2,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,4,0,11,.000,.000,.000,.000,,.000,.000,.667,0,0,0,0,,0,0,170,-3.2,-3.4,
