Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2004-05,20,LAL,NBA,SG,35,3,11.5,0.9,3.3,.282,0.5,1.8,.270,0.5,1.5,.296,.355,0.5,0.5,.947,0.4,1.4,1.8,1.5,0.3,0.1,0.4,1.2,2.9,
2005-06,21,LAL,NBA,PG,82,4,17.7,1.3,3.8,.346,0.7,2.1,.343,0.6,1.7,.350,.441,0.6,0.6,.885,0.4,1.5,1.9,1.7,0.6,0.0,0.6,1.8,3.9,
2006-07,22,LAL,NBA,SG,73,4,12.8,1.4,3.7,.392,0.8,2.2,.373,0.6,1.5,.421,.504,0.6,0.7,.878,0.4,1.1,1.5,0.9,0.6,0.0,0.4,1.4,4.3,
2007-08,23,LAL,NBA,SG,72,0,17.8,3.0,6.7,.454,1.6,3.8,.437,1.4,2.9,.476,.577,1.1,1.3,.835,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5,8.8,
2008-09,24,LAL,NBA,SG,80,0,16.2,1.9,5.0,.387,1.0,2.8,.363,0.9,2.2,.416,.488,0.9,1.0,.921,0.2,1.5,1.7,1.4,1.0,0.1,0.4,1.9,5.8,
2009-10,25,LAL,NBA,SG,67,1,8.6,1.0,2.4,.402,0.4,1.2,.309,0.6,1.2,.494,.479,0.4,0.5,.848,0.4,0.8,1.2,0.6,0.3,0.1,0.3,1.0,2.8,
2010-11,26,2TM,NBA,SG,67,17,24.6,3.6,8.9,.402,1.4,3.9,.370,2.1,5.0,.426,.483,1.2,1.4,.844,0.4,2.3,2.8,2.0,0.8,0.1,1.0,2.0,9.8,
2010-11,26,LAL,NBA,SG,11,0,4.9,0.7,2.1,.348,0.3,0.6,.429,0.5,1.5,.313,.413,0.1,0.2,.500,0.1,0.3,0.4,0.5,0.1,0.0,0.5,0.6,1.8,
2010-11,26,NJN,NBA,SG,56,17,28.5,4.1,10.2,.404,1.7,4.6,.369,2.4,5.7,.432,.486,1.4,1.7,.851,0.5,2.7,3.3,2.3,0.9,0.1,1.1,2.3,11.4,
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
