Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,22.0,CLE,NBA,PG,1,0,23:45,5,12,0.417,3,7,0.429,0,0,,0,1,3,2,0,1,0,13
2024-25,25.0,CLE,NBA,PG,1,0,6:22,2,4,0.5,2,3,0.667,0,0,,0,0,3,2,0,0,0,6
Career,,,NBA,,2,0,30,7,16,0.438,5,10,0.5,0,0,,0,1,6,4,0,1,0,19
