"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2005-06,18,DET,NBA,SF,3.0,0.0,39.0,0.7,0.714,0.667,0.8,1.0,0.85,0.4,0.3,154.0,149.0,186.0,163.0,134.0,159.0,120.0,148.0,6.2,7.4,
2006-07,19,DET,NBA,PF,8.0,0.0,124.0,0.545,0.6,0.0,0.545,0.786,0.6,0.424,0.091,119.0,124.0,0.0,110.0,104.0,111.0,130.0,43.0,3.2,4.6,
2007-08,20,DET,NBA,PF,62.0,0.0,764.0,0.558,0.558,,0.558,0.673,0.584,0.333,0.0,122.0,115.0,,112.0,89.0,108.0,109.0,0.0,19.9,16.6,
2008-09,21,DET,NBA,PF,62.0,24.0,911.0,0.595,0.595,,0.595,0.657,0.608,0.215,0.0,130.0,123.0,,119.0,85.0,112.0,70.0,0.0,31.1,22.8,
2009-10,22,TOR,NBA,PF,82.0,5.0,1453.0,0.623,0.63,0.0,0.623,0.638,0.639,0.446,0.012,135.0,128.0,0.0,124.0,84.0,118.0,149.0,5.0,81.5,77.1,
2010-11,23,TOR,NBA,PF,72.0,54.0,1853.0,0.568,0.569,0.0,0.568,0.788,0.608,0.323,0.002,124.0,117.0,0.0,114.0,103.0,112.0,108.0,1.0,68.6,75.8,
2011-12,24,TOR,NBA,PF,64.0,43.0,1553.0,0.576,0.579,0.4,0.579,0.69,0.6,0.247,0.015,129.0,121.0,115.0,119.0,92.0,114.0,90.0,7.0,62.6,54.6,
2012-13,25,TOR,NBA,PF,81.0,38.0,2325.0,0.554,0.558,0.385,0.559,0.727,0.591,0.309,0.021,122.0,116.0,107.0,113.0,97.0,110.0,114.0,9.0,75.3,77.1,
2013-14,26,TOR,NBA,PF,77.0,72.0,2214.0,0.562,0.593,0.303,0.578,0.636,0.592,0.234,0.108,124.0,122.0,84.0,115.0,84.0,109.0,82.0,42.0,94.7,68.9,
2014-15,27,TOR,NBA,PF,75.0,72.0,1979.0,0.574,0.59,0.413,0.592,0.612,0.603,0.249,0.089,128.0,122.0,118.0,119.0,82.0,113.0,91.0,33.0,100.3,78.9,
2015-16,28,BOS,NBA,PF,79.0,76.0,1800.0,0.585,0.624,0.233,0.596,0.57,0.602,0.284,0.101,129.0,127.0,66.0,119.0,75.0,111.0,103.0,35.0,79.9,58.3,
2016-17,29,BOS,NBA,PF,80.0,77.0,1608.0,0.576,0.612,0.409,0.612,0.67,0.628,0.27,0.178,126.0,122.0,114.0,119.0,87.0,114.0,100.0,56.0,72.9,62.6,
2017-18,30,PHI,NBA,C,74.0,18.0,1171.0,0.538,0.57,0.313,0.558,0.612,0.575,0.327,0.123,117.0,112.0,86.0,107.0,80.0,103.0,130.0,37.0,19.0,11.2,
2018-19,31,PHI,NBA,C,51.0,6.0,529.0,0.503,0.573,0.3,0.541,0.756,0.574,0.261,0.255,109.0,110.0,85.0,103.0,99.0,103.0,101.0,71.0,5.4,5.1,
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,870.0,485.0,18323.0,0.57,0.588,0.332,0.582,0.673,0.602,0.291,0.072,125.0,120.0,93.0,116.0,89.0,111.0,104.0,25.0,720.6,621.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (6 Yrs),TOR (6 Yrs),TOR (6 Yrs),TOR (6 Yrs),,451.0,284.0,11377.0,0.572,0.584,0.341,0.58,0.687,0.603,0.293,0.046,126.0,120.0,96.0,117.0,91.0,112.0,103.0,18.0,483.0,432.4,
DET (4 Yrs),DET (4 Yrs),DET (4 Yrs),DET (4 Yrs),,135.0,24.0,1838.0,0.577,0.581,0.333,0.58,0.694,0.603,0.291,0.016,126.0,120.0,93.0,116.0,91.0,111.0,94.0,8.0,60.4,51.4,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,159.0,153.0,3408.0,0.58,0.619,0.339,0.604,0.615,0.614,0.278,0.137,128.0,125.0,95.0,119.0,81.0,112.0,101.0,45.0,152.8,120.9,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,125.0,24.0,1700.0,0.525,0.571,0.306,0.552,0.659,0.575,0.302,0.173,114.0,111.0,85.0,106.0,86.0,103.0,119.0,50.0,24.4,16.3,
