"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2011-12,22,LAC,NBA,PF,11.0,11.0,393.0,0.5,0.503,0.0,0.5,0.636,0.533,0.393,0.006,112.0,105.0,0.0,103.0,85.0,101.0,142.0,3.0,
2012-13,23,LAC,NBA,PF,6.0,5.0,158.0,0.453,0.453,,0.453,0.808,0.524,0.406,0.0,100.0,94.0,,91.0,107.0,98.0,150.0,0.0,
2013-14,24,LAC,NBA,PF,13.0,13.0,478.0,0.5,0.511,0.143,0.502,0.74,0.554,0.41,0.03,110.0,105.0,40.0,100.0,98.0,102.0,144.0,12.0,
2014-15,25,LAC,NBA,PF,14.0,14.0,557.0,0.511,0.521,0.143,0.513,0.717,0.557,0.387,0.026,114.0,107.0,41.0,103.0,96.0,104.0,142.0,10.0,
2015-16,26,LAC,NBA,PF,4.0,4.0,127.0,0.377,0.373,0.5,0.387,0.76,0.469,0.472,0.038,83.0,76.0,141.0,77.0,100.0,87.0,171.0,13.0,
2016-17,27,LAC,NBA,PF,3.0,3.0,99.0,0.49,0.467,0.667,0.529,1.0,0.564,0.137,0.118,107.0,93.0,186.0,103.0,130.0,102.0,51.0,37.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,29,DET,NBA,PF,2.0,2.0,58.0,0.462,0.462,0.462,0.538,1.0,0.582,0.179,0.333,100.0,89.0,130.0,103.0,130.0,104.0,69.0,93.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,31,BRK,NBA,PF,12.0,12.0,318.0,0.532,0.651,0.389,0.62,0.714,0.634,0.177,0.456,114.0,123.0,106.0,115.0,92.0,111.0,72.0,116.0,
2021-22,32,BRK,NBA,C,2.0,0.0,25.0,0.286,0.0,0.4,0.429,1.0,0.508,0.286,0.714,62.0,0.0,113.0,81.0,129.0,90.0,115.0,179.0,
2022-23,33,BOS,NBA,C,1.0,0.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,68.0,64.0,2219.0,0.492,0.502,0.377,0.507,0.731,0.551,0.36,0.079,107.0,103.0,104.0,101.0,97.0,102.0,131.0,23.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),LAC (6 Yrs),,51.0,50.0,1812.0,0.492,0.497,0.304,0.496,0.724,0.543,0.386,0.027,109.0,102.0,85.0,100.0,96.0,101.0,139.0,10.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,14.0,12.0,343.0,0.512,0.622,0.39,0.605,0.75,0.623,0.186,0.477,110.0,117.0,107.0,112.0,97.0,109.0,75.0,121.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,2.0,2.0,58.0,0.462,0.462,0.462,0.538,1.0,0.582,0.179,0.333,100.0,89.0,130.0,103.0,130.0,104.0,69.0,93.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,1.0,0.0,6.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
