Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2018-19,19,DEN,NBA,PF,3.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,7.2,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,22,MIN,NBA,PF,6.0,6.0,129.0,3.6,7.5,0.481,0.0,0.0,,3.6,7.5,0.481,0.481,2.0,2.8,0.7,3.3,8.7,12.0,1.1,2.0,0.6,1.4,4.5,9.2,
2022-23,23,LAL,NBA,PF,15.0,13.0,247.0,3.5,8.7,0.4,1.0,4.2,0.241,2.5,4.5,0.548,0.458,2.0,2.9,0.7,2.8,4.2,7.0,1.7,1.6,1.7,1.9,4.5,10.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,25,LAL,NBA,PF,5.0,0.0,60.0,1.2,3.6,0.333,0.0,0.6,0.0,1.2,3.0,0.4,0.333,1.8,2.4,0.75,2.4,9.0,11.4,3.0,1.8,0.6,1.8,5.4,4.2,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,19.0,441.0,3.2,7.6,0.419,0.6,2.4,0.233,2.6,5.1,0.508,0.457,2.0,2.8,0.706,2.9,6.2,9.1,1.7,1.7,1.3,1.7,4.6,8.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,20.0,13.0,307.0,3.0,7.7,0.394,0.8,3.5,0.233,2.2,4.2,0.528,0.447,2.0,2.8,0.708,2.7,5.2,7.9,2.0,1.6,1.5,1.9,4.7,8.9,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,6.0,6.0,129.0,3.6,7.5,0.481,0.0,0.0,,3.6,7.5,0.481,0.481,2.0,2.8,0.7,3.3,8.7,12.0,1.1,2.0,0.6,1.4,4.5,9.2,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,3.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,7.2,0.0,0.0,0.0,
