Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,23,ATL,NBA,PF,7,0,29,3.9,19.3,0.2,0.0,0.0,3.9,19.3,0.2,0.2,0.0,3.9,0.0,7.7,7.7,15.4,1.9,1.9,5.8,0.0,5.8,7.7,66,109,
2008-09,24,ATL,NBA,C,9,1,77,4.5,9.1,0.5,0.0,0.0,4.5,9.1,0.5,0.5,1.5,1.5,1.0,6.8,5.3,12.1,1.5,0.8,0.0,0.8,6.8,10.6,128,114,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,16,1,106,4.3,12.0,0.364,0.0,0.0,4.3,12.0,0.364,0.364,1.1,2.2,0.5,7.1,6.0,13.0,1.6,1.1,1.6,0.5,6.5,9.8,103,113,
