Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2007-08,23,ATL,NBA,PF,7,0,29,2,10,0.2,0,0,2,10,0.2,0.2,0,2,0.0,4,4,8,1,1,3,0,3,4,0,
2008-09,24,ATL,NBA,C,9,1,77,6,12,0.5,0,0,6,12,0.5,0.5,2,2,1.0,9,7,16,2,1,0,1,9,14,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,16,1,106,8,22,0.364,0,0,8,22,0.364,0.364,2,4,0.5,13,11,24,3,2,3,1,12,18,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,5,543,41,113,0.364,0,0,41,113,0.364,0.364,10,21,0.5,67,56,123,15,10,15,5,62,92,0,
