0
2013-14 NBA 0.455 (7)
2014-15 NBA 0.039 (22)
2015-16 NBA 0.042 (26)
2016-17 NBA 0.550 (5)
2018-19 NBA 0.240 (11)
2019-20 NBA 0.300 (9)
2021-22 NBA 0.045 (17)
2022-23 NBA 0.005 (29)
