"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2012-13,24,HOU,NBA,PG,6.0,5.0,200.0,0.431,0.488,0.333,0.492,1.0,0.521,0.108,0.369,95.0,101.0,93.0,99.0,133.0,98.0,40.0,152.0,
2013-14,25,HOU,NBA,PG,6.0,6.0,202.0,0.38,0.429,0.318,0.45,0.7,0.478,0.2,0.44,84.0,88.0,88.0,90.0,93.0,88.0,70.0,170.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,27,HOU,NBA,PG,5.0,5.0,129.0,0.27,0.304,0.214,0.311,1.0,0.366,0.162,0.378,60.0,62.0,61.0,62.0,132.0,68.0,59.0,133.0,
2016-17,28,HOU,NBA,SG,11.0,11.0,325.0,0.413,0.421,0.404,0.509,0.786,0.53,0.128,0.477,90.0,84.0,113.0,99.0,102.0,96.0,47.0,151.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,LAC,NBA,PG,6.0,6.0,195.0,0.426,0.412,0.433,0.564,0.75,0.584,0.17,0.638,92.0,79.0,122.0,108.0,98.0,104.0,66.0,178.0,
2019-20,31,LAC,NBA,PG,8.0,8.0,166.0,0.513,0.706,0.364,0.615,0.5,0.613,0.103,0.564,111.0,135.0,102.0,116.0,65.0,109.0,39.0,147.0,
2020-21,32,LAC,NBA,PG,17.0,7.0,323.0,0.426,0.516,0.351,0.522,0.857,0.56,0.206,0.544,91.0,97.0,96.0,97.0,110.0,98.0,83.0,139.0,
2021-22,33,MIN,NBA,PG,6.0,6.0,194.0,0.429,0.522,0.346,0.52,0.682,0.562,0.449,0.531,93.0,98.0,98.0,98.0,88.0,99.0,181.0,133.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,35,MIL,NBA,PG,6.0,6.0,210.0,0.41,0.429,0.364,0.462,0.867,0.537,0.385,0.282,86.0,79.0,99.0,84.0,111.0,93.0,157.0,71.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,71.0,60.0,1944.0,0.414,0.46,0.361,0.499,0.79,0.531,0.199,0.473,90.0,90.0,101.0,96.0,103.0,95.0,77.0,144.0,
,,,,,,,,,,,,,,,,,,,,,,,,
HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),HOU (4 Yrs),,28.0,27.0,856.0,0.391,0.423,0.348,0.466,0.838,0.494,0.142,0.429,86.0,86.0,97.0,92.0,110.0,91.0,52.0,152.0,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,31.0,21.0,684.0,0.448,0.538,0.382,0.558,0.769,0.58,0.169,0.578,97.0,102.0,106.0,105.0,99.0,102.0,67.0,153.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,6.0,210.0,0.41,0.429,0.364,0.462,0.867,0.537,0.385,0.282,86.0,79.0,99.0,84.0,111.0,93.0,157.0,71.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,6.0,6.0,194.0,0.429,0.522,0.346,0.52,0.682,0.562,0.449,0.531,93.0,98.0,98.0,98.0,88.0,99.0,181.0,133.0,
