"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,22,CLE,NBA,PG,13.0,13.0,464.0,0.438,0.432,0.45,0.511,0.841,0.573,0.373,0.324,98.0,89.0,129.0,103.0,112.0,107.0,136.0,121.0,
2015-16,23,CLE,NBA,PG,21.0,21.0,774.0,0.475,0.489,0.44,0.535,0.875,0.574,0.208,0.274,105.0,99.0,124.0,107.0,116.0,106.0,75.0,96.0,
2016-17,24,CLE,NBA,PG,18.0,18.0,653.0,0.468,0.512,0.373,0.527,0.905,0.573,0.227,0.319,102.0,102.0,104.0,103.0,117.0,104.0,84.0,101.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,26,BOS,NBA,PG,9.0,9.0,330.0,0.385,0.421,0.31,0.436,0.9,0.488,0.223,0.324,84.0,81.0,87.0,83.0,117.0,87.0,86.0,90.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,28,BRK,NBA,PG,9.0,9.0,325.0,0.472,0.541,0.369,0.546,0.929,0.582,0.172,0.399,101.0,102.0,101.0,102.0,119.0,102.0,70.0,102.0,
2021-22,29,BRK,NBA,PG,4.0,4.0,170.0,0.444,0.476,0.381,0.508,1.0,0.588,0.333,0.333,96.0,89.0,108.0,96.0,129.0,104.0,134.0,83.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,31,DAL,NBA,SG,22.0,22.0,879.0,0.467,0.508,0.39,0.534,0.849,0.566,0.183,0.342,99.0,93.0,107.0,98.0,108.0,98.0,75.0,87.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,96.0,96.0,3595.0,0.458,0.489,0.392,0.521,0.883,0.565,0.226,0.322,99.0,95.0,109.0,100.0,115.0,101.0,86.0,97.0,
,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,52.0,52.0,1891.0,0.465,0.487,0.415,0.528,0.876,0.573,0.246,0.301,103.0,98.0,117.0,104.0,115.0,105.0,90.0,103.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,13.0,13.0,495.0,0.465,0.521,0.372,0.535,0.959,0.584,0.217,0.381,100.0,98.0,102.0,100.0,124.0,102.0,88.0,97.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,22.0,22.0,879.0,0.467,0.508,0.39,0.534,0.849,0.566,0.183,0.342,99.0,93.0,107.0,98.0,108.0,98.0,75.0,87.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,9.0,9.0,330.0,0.385,0.421,0.31,0.436,0.9,0.488,0.223,0.324,84.0,81.0,87.0,83.0,117.0,87.0,86.0,90.0,
