"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('Unnamed: 21_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 26_level_0', 'Awards')"
2005-06,18,LAL,NBA,C,1.0,0.0,2.0,0.0,7.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,
2006-07,19,LAL,NBA,C,5.0,0.0,55.0,0.533,5.3,1.0,0.4,0.533,0.067,0.0,0.0,0.533,0.833,0.375,0.0,,0.75,0.267,4.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,21,LAL,NBA,C,23.0,18.0,400.0,0.457,5.1,1.0,0.433,0.394,0.157,0.016,0.0,0.457,0.545,0.42,0.35,0.0,0.621,0.134,16.0,0.0,0.0,
2009-10,22,LAL,NBA,C,23.0,23.0,561.0,0.537,2.6,1.0,0.651,0.295,0.054,0.0,0.0,0.537,0.608,0.455,0.125,,0.675,0.228,33.0,0.0,0.0,
2010-11,23,LAL,NBA,C,10.0,10.0,320.0,0.543,5.1,1.0,0.429,0.4,0.152,0.019,0.0,0.543,0.689,0.405,0.438,1.0,0.579,0.095,10.0,0.0,0.0,
2011-12,24,LAL,NBA,C,12.0,12.0,451.0,0.477,4.6,1.0,0.49,0.425,0.072,0.013,0.0,0.477,0.693,0.277,0.273,0.0,0.589,0.157,21.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,74.0,63.0,1789.0,0.502,5.1,1.0,0.505,0.382,0.102,0.011,0.0,0.502,0.637,0.376,0.321,0.333,0.623,0.162,84.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,70.0,1982.0,0.502,5.1,1.0,0.505,0.382,0.102,0.011,0.0,0.502,0.637,0.376,0.321,0.333,0.623,0.162,93.0,0.0,0.0,
