"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2006-07,21,TOR,NBA,PF,6.0,0.0,69.0,0.333,1.6,1.0,0.889,0.0,0.111,0.0,0.0,0.333,0.375,,0.0,,,0.667,,0.222,2.0,,,0.0,0.0,
2007-08,22,TOR,NBA,PF,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,BRK,NBA,PF,7.0,0.0,83.0,0.452,9.8,1.0,0.355,0.161,0.161,0.323,0.0,0.452,0.455,0.4,0.4,0.5,,0.714,,0.065,2.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,29,WAS,NBA,PF,1.0,0.0,5.0,1.0,20.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,1.0,,0.0,0.0,,,0.0,0.0,
2015-16,30,ATL,NBA,PF,4.0,0.0,56.0,0.464,13.3,0.643,0.321,0.143,0.0,0.179,0.357,0.444,0.556,0.75,,0.0,0.5,0.875,1.0,0.071,2.0,0.1,1.0,0.0,0.0,
2016-17,31,ATL,NBA,PF,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,22.0,0.0,218.0,0.449,11.2,0.855,0.406,0.13,0.087,0.232,0.145,0.441,0.464,0.556,0.333,0.375,0.5,0.769,1.0,0.087,6.0,0.1,1.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,813.0,0.449,,0.855,0.406,0.13,0.087,0.232,0.145,0.441,0.464,0.556,0.333,0.375,0.5,0.769,1.0,0.087,22.0,0.1,1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,9.0,0.0,71.0,0.333,1.6,1.0,0.889,0.0,0.111,0.0,0.0,0.333,0.375,,0.0,,,0.667,,0.222,2.0,,,0.0,0.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,5.0,0.0,59.0,0.464,13.3,0.643,0.321,0.143,0.0,0.179,0.357,0.444,0.556,0.75,,0.0,0.5,0.875,1.0,0.071,2.0,0.1,1.0,0.0,0.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,7.0,0.0,83.0,0.452,9.8,1.0,0.355,0.161,0.161,0.323,0.0,0.452,0.455,0.4,0.4,0.5,,0.714,,0.065,2.0,,,0.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,1.0,0.0,5.0,1.0,20.2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,1.0,,0.0,0.0,,,0.0,0.0,
