Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2002-03,21,2TM,NBA,PF,70,47,1873,15.0,.503,.062,.273,9.8,17.7,13.7,7.8,1.5,1.3,14.7,24.5,0.4,1.3,1.7,.043,-1.1,-1.9,-3.0,-0.4,ROY-5
2002-03,21,MEM,NBA,SF,51,29,1329,13.8,.486,.080,.229,9.0,15.9,12.5,8.3,1.5,1.1,14.2,25.0,-0.3,0.7,0.4,.015,-1.4,-1.9,-3.3,-0.4,
2002-03,21,ORL,NBA,PF,19,18,544,18.0,.548,.010,.398,11.9,22.1,16.8,6.6,1.4,1.8,16.0,23.1,0.7,0.6,1.3,.112,-0.3,-1.7,-2.0,0.0,
2003-04,22,ORL,NBA,PF,79,17,2134,15.6,.484,.051,.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,1.0,0.9,1.9,.043,-0.8,-1.7,-2.5,-0.2,
2004-05,23,CLE,NBA,PF,82,80,2523,19.7,.548,.030,.329,9.5,26.1,17.6,9.1,1.6,2.2,11.0,21.7,4.7,3.8,8.5,.163,1.6,0.0,1.6,2.3,
2005-06,24,CLE,NBA,PF,79,79,2174,17.6,.552,.005,.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,3.6,2.9,6.6,.145,0.5,-0.8,-0.2,1.0,
2006-07,25,CLE,NBA,PF,80,80,2238,16.5,.508,.008,.254,13.3,22.3,17.7,6.7,1.7,1.0,11.7,20.0,2.4,4.1,6.5,.139,-0.2,0.0,-0.2,1.0,
2007-08,26,2TM,NBA,PF,69,65,2122,13.8,.495,.008,.291,9.1,23.0,15.8,6.5,1.2,2.0,12.8,20.3,0.5,2.8,3.3,.074,-2.1,-0.7,-2.8,-0.4,
2007-08,26,CLE,NBA,PF,51,51,1564,12.5,.487,.006,.289,8.3,23.0,15.4,5.4,1.2,1.5,13.4,19.7,-0.1,2.1,2.0,.060,-2.7,-0.7,-3.5,-0.6,
2007-08,26,CHI,NBA,PF,18,14,558,17.4,.514,.014,.295,11.3,22.8,16.9,9.7,1.2,3.2,11.2,21.9,0.6,0.8,1.3,.114,-0.4,-0.5,-0.9,0.1,
2008-09,27,3TM,NBA,PF,51,28,1264,16.3,.526,.008,.308,10.4,22.6,16.6,6.3,1.2,1.0,11.7,23.5,1.1,1.6,2.7,.102,-1.0,-0.8,-1.8,0.1,
2008-09,27,CHI,NBA,PF,31,27,918,15.3,.514,.009,.276,10.3,22.8,16.6,7.7,1.5,1.1,12.6,21.9,0.6,1.1,1.7,.090,-1.3,-0.5,-1.8,0.0,
2008-09,27,SAC,NBA,PF,1,0,26,18.7,.607,.000,.222,13.4,45.2,29.2,13.8,0.0,0.0,23.3,22.2,0.0,0.0,0.0,.082,1.0,-1.4,-0.4,0.0,
2008-09,27,SAS,NBA,PF,19,1,320,18.8,.550,.007,.393,10.6,20.2,15.5,1.7,0.7,0.9,8.6,28.2,0.5,0.5,0.9,.139,-0.4,-1.5,-1.9,0.0,
2009-10,28,2TM,NBA,C,70,33,1755,16.9,.547,.013,.359,13.7,21.9,17.8,4.4,1.2,2.5,13.4,21.0,2.3,2.2,4.4,.121,-1.2,-1.0,-2.1,-0.1,
2009-10,28,DAL,NBA,C,46,11,1030,16.1,.528,.018,.342,13.9,21.2,17.6,4.0,1.3,3.6,12.7,19.8,1.1,1.6,2.7,.125,-1.8,-0.4,-2.3,-0.1,
2009-10,28,LAC,NBA,PF,24,22,725,18.0,.572,.008,.380,13.4,22.8,18.1,5.0,1.1,0.8,14.3,22.6,1.1,0.6,1.7,.114,-0.2,-1.7,-1.9,0.0,
2010-11,29,MIL,NBA,PF,35,18,860,15.9,.487,.055,.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,0.3,1.5,1.8,.101,-1.2,0.2,-1.0,0.2,
2011-12,30,MIL,NBA,C,56,46,1469,18.8,.512,.084,.317,9.5,18.0,13.6,16.5,1.6,1.7,12.7,25.7,2.0,1.5,3.6,.116,1.5,-0.6,1.0,1.1,
