"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2001-02,22,TOR,NBA,PF,26.0,0.0,118.0,0.52,0.565,0.0,0.52,0.5,0.526,0.32,0.08,117.0,121.0,0.0,109.0,66.0,101.0,109.0,44.0,2.1,0.3,
2002-03,23,TOR,NBA,PF,67.0,11.0,1314.0,0.481,0.487,0.167,0.482,0.522,0.492,0.213,0.019,109.0,105.0,48.0,102.0,69.0,95.0,71.0,11.0,5.4,-18.8,
2003-04,24,2TM,NBA,C,16.0,1.0,98.0,0.467,0.467,,0.467,0.5,0.472,0.133,0.0,106.0,102.0,,99.0,67.0,91.0,44.0,0.0,-0.1,-1.4,
2003-04,24,TOR,NBA,PF,5.0,0.0,38.0,0.333,0.333,,0.333,0.5,0.387,0.667,0.0,76.0,73.0,,71.0,67.0,75.0,220.0,0.0,-0.8,-1.0,
2003-04,24,ATL,NBA,C,11.0,1.0,60.0,0.5,0.5,,0.5,,0.5,0.0,0.0,114.0,109.0,,106.0,,97.0,0.0,0.0,0.7,-0.4,
2004-05,25,3TM,NBA,PF,18.0,0.0,119.0,0.625,0.652,0.0,0.625,0.375,0.6,0.333,0.042,140.0,139.0,0.0,130.0,50.0,113.0,103.0,21.0,6.8,3.9,
2004-05,25,ORL,NBA,PF,8.0,0.0,55.0,0.429,0.429,,0.429,,0.429,0.0,0.0,96.0,91.0,,89.0,,81.0,0.0,0.0,-0.8,-1.4,
2004-05,25,SAC,NBA,PF,8.0,0.0,48.0,0.667,0.667,,0.667,0.333,0.615,0.5,0.0,149.0,142.0,,138.0,44.0,116.0,154.0,0.0,4.4,2.5,
2004-05,25,PHI,NBA,PF,2.0,0.0,16.0,0.8,1.0,0.0,0.8,0.5,0.765,0.4,0.2,179.0,213.0,0.0,166.0,66.0,145.0,123.0,102.0,3.2,2.8,
2005-06,26,PHI,NBA,PF,46.0,1.0,367.0,0.405,0.419,0.2,0.411,0.667,0.417,0.038,0.063,89.0,88.0,56.0,84.0,89.0,78.0,11.0,31.0,-12.4,-19.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,173.0,13.0,2016.0,0.477,0.488,0.143,0.479,0.511,0.487,0.193,0.031,107.0,105.0,40.0,100.0,68.0,93.0,63.0,16.0,1.8,-35.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,98.0,11.0,1470.0,0.482,0.491,0.125,0.484,0.519,0.494,0.225,0.023,109.0,106.0,36.0,102.0,69.0,95.0,75.0,13.0,6.7,-19.5,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,48.0,1.0,383.0,0.429,0.449,0.167,0.435,0.6,0.441,0.06,0.071,95.0,94.0,47.0,89.0,80.0,82.0,18.0,35.0,-9.2,-16.2,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,11.0,1.0,60.0,0.5,0.5,,0.5,,0.5,0.0,0.0,114.0,109.0,,106.0,,97.0,0.0,0.0,0.7,-0.4,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,8.0,0.0,55.0,0.429,0.429,,0.429,,0.429,0.0,0.0,96.0,91.0,,89.0,,81.0,0.0,0.0,-0.8,-1.4,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,8.0,0.0,48.0,0.667,0.667,,0.667,0.333,0.615,0.5,0.0,149.0,142.0,,138.0,44.0,116.0,154.0,0.0,4.4,2.5,
