Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,20,DEN,NBA,SG,38.0,4.0,428.0,8.8,17.9,0.493,2.6,6.4,0.407,6.3,11.6,0.541,0.566,3.5,4.6,0.769,0.7,3.4,4.1,5.2,2.2,0.1,3.8,7.7,23.8,111.0,108.0,
2013-14,21,DEN,NBA,SG,76.0,4.0,1503.0,7.4,17.7,0.419,2.9,7.7,0.376,4.5,10.0,0.453,0.501,3.0,4.0,0.756,1.1,5.5,6.6,3.6,1.1,0.2,3.3,5.8,20.8,101.0,111.0,
2014-15,22,ORL,NBA,SG,58.0,32.0,1661.0,7.8,17.7,0.44,2.6,6.9,0.378,5.2,10.8,0.48,0.514,3.3,4.5,0.728,0.9,3.8,4.7,3.7,1.2,0.1,2.5,3.6,21.5,105.0,111.0,
2015-16,23,ORL,NBA,SF,79.0,71.0,2566.0,8.4,18.1,0.462,3.0,7.6,0.4,5.3,10.5,0.506,0.546,3.9,4.6,0.836,0.6,3.7,4.4,4.2,1.9,0.0,2.6,4.2,23.6,111.0,110.0,
2016-17,24,ORL,NBA,SG,68.0,66.0,2234.0,9.1,20.6,0.439,2.8,8.0,0.356,6.2,12.6,0.491,0.508,4.9,6.1,0.805,1.0,3.7,4.6,4.5,1.5,0.1,3.1,4.0,25.9,106.0,114.0,
2017-18,25,ORL,NBA,SF,57.0,57.0,1837.0,9.8,21.4,0.459,3.4,8.9,0.379,6.4,12.4,0.516,0.538,4.0,4.6,0.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,27.0,110.0,113.0,
2018-19,26,ORL,NBA,SG,81.0,81.0,2553.0,9.0,20.5,0.438,2.9,8.6,0.34,6.0,11.9,0.509,0.509,2.6,3.3,0.806,0.7,4.2,4.9,5.7,1.4,0.2,3.0,4.3,23.5,104.0,111.0,
2019-20,27,ORL,NBA,SF,66.0,66.0,2076.0,10.2,21.8,0.467,4.1,10.2,0.399,6.1,11.6,0.527,0.56,4.2,5.2,0.818,0.4,3.6,4.0,4.9,1.7,0.4,2.9,3.8,28.6,112.0,112.0,
2020-21,28,2TM,NBA,SF,42.0,36.0,1259.0,9.6,20.9,0.457,4.5,11.0,0.413,5.0,10.0,0.504,0.565,4.2,5.3,0.788,0.4,4.6,5.0,5.6,1.8,0.7,2.8,3.7,27.8,115.0,115.0,
2020-21,28,ORL,NBA,SF,26.0,26.0,787.0,10.5,22.8,0.461,4.5,11.6,0.388,6.0,11.2,0.536,0.56,6.1,7.6,0.797,0.3,4.3,4.6,5.9,1.7,0.6,3.3,3.4,31.6,114.0,116.0,
2020-21,28,BOS,NBA,SF,16.0,10.0,472.0,8.0,17.8,0.448,4.6,9.8,0.463,3.4,8.0,0.429,0.576,1.0,1.4,0.714,0.5,5.0,5.5,5.1,2.1,1.0,2.0,4.2,21.5,116.0,113.0,
2021-22,29,NYK,NBA,SG,80.0,80.0,2358.0,8.5,20.5,0.417,5.1,13.1,0.389,3.4,7.3,0.465,0.541,1.7,2.4,0.708,0.7,3.7,4.5,3.6,1.7,0.4,2.2,3.8,23.9,109.0,113.0,
2022-23,30,NYK,NBA,SG,27.0,7.0,459.0,6.0,17.9,0.337,3.8,12.3,0.307,2.3,5.6,0.404,0.443,1.9,2.3,0.857,0.4,4.8,5.3,3.9,1.7,0.3,2.4,5.0,17.8,98.0,116.0,
2023-24,31,2TM,NBA,SG,32.0,0.0,580.0,6.6,18.4,0.357,2.7,10.8,0.254,3.8,7.6,0.505,0.432,2.4,3.0,0.806,0.4,4.4,4.8,4.0,2.4,0.6,1.7,4.0,18.3,98.0,118.0,
2023-24,31,NYK,NBA,SG,3.0,0.0,39.0,5.2,25.9,0.2,2.6,19.4,0.133,2.6,6.5,0.4,0.25,2.6,2.6,1.0,0.0,5.2,5.2,3.9,5.2,0.0,1.3,5.2,15.5,72.0,107.0,
2023-24,31,DET,NBA,SG,29.0,0.0,541.0,6.7,17.9,0.373,2.8,10.2,0.27,3.9,7.6,0.512,0.45,2.4,3.0,0.794,0.4,4.4,4.8,4.0,2.2,0.6,1.8,3.9,18.5,100.0,118.0,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,704.0,504.0,19514.0,8.7,19.8,0.441,3.4,9.2,0.374,5.3,10.6,0.498,0.527,3.4,4.3,0.799,0.7,4.1,4.8,4.5,1.6,0.3,2.7,4.2,24.3,108.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (7 Yrs),ORL (7 Yrs),ORL (7 Yrs),ORL (7 Yrs),,435.0,399.0,13714.0,9.1,20.2,0.452,3.2,8.6,0.376,5.9,11.6,0.508,0.531,3.9,4.9,0.812,0.7,3.9,4.6,4.7,1.5,0.2,2.8,3.9,25.4,108.0,112.0,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,110.0,87.0,2856.0,8.1,20.1,0.401,4.9,13.1,0.372,3.2,7.0,0.457,0.522,1.7,2.4,0.735,0.7,3.9,4.6,3.7,1.7,0.4,2.2,4.0,22.8,107.0,113.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,114.0,8.0,1931.0,7.7,17.8,0.435,2.8,7.4,0.381,4.9,10.3,0.474,0.515,3.1,4.1,0.759,1.0,5.0,6.0,4.0,1.4,0.2,3.4,6.2,21.4,104.0,110.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,29.0,0.0,541.0,6.7,17.9,0.373,2.8,10.2,0.27,3.9,7.6,0.512,0.45,2.4,3.0,0.794,0.4,4.4,4.8,4.0,2.2,0.6,1.8,3.9,18.5,100.0,118.0,
