"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2012-13,20,DEN,NBA,SG,4.0,4.0,53.0,0.353,14.0,0.529,0.294,0.235,0.0,0.0,0.471,0.667,0.4,1.0,,,0.0,0.5,,0.0,0.0,0.375,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,26,ORL,NBA,SG,5.0,5.0,175.0,0.348,17.9,0.507,0.116,0.13,0.116,0.145,0.493,0.457,0.5,0.556,0.375,0.4,0.235,0.375,0.75,0.014,1.0,0.235,0.375,0.0,0.0,
2019-20,27,ORL,NBA,SF,5.0,5.0,171.0,0.351,19.9,0.386,0.088,0.07,0.158,0.07,0.614,0.364,0.2,0.5,0.222,0.75,0.343,0.375,0.917,0.0,0.0,0.114,0.5,0.0,0.0,
2020-21,28,BOS,NBA,SF,5.0,5.0,167.0,0.429,16.7,0.524,0.127,0.159,0.159,0.079,0.476,0.424,0.75,0.2,0.4,0.4,0.433,0.571,0.769,0.0,0.0,0.333,0.7,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,19.0,19.0,566.0,0.374,17.1,0.481,0.126,0.131,0.131,0.092,0.519,0.444,0.5,0.481,0.333,0.474,0.308,0.455,0.818,0.005,1.0,0.234,0.48,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2443.0,0.374,17.1,0.481,0.126,0.131,0.131,0.092,0.519,0.444,0.5,0.481,0.333,0.474,0.308,0.455,0.818,0.005,4.0,0.234,0.48,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),ORL (2 Yrs),,10.0,10.0,346.0,0.349,18.9,0.452,0.103,0.103,0.135,0.111,0.548,0.421,0.385,0.538,0.294,0.5,0.29,0.375,0.85,0.008,1.0,0.174,0.417,0.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,5.0,5.0,167.0,0.429,16.7,0.524,0.127,0.159,0.159,0.079,0.476,0.424,0.75,0.2,0.4,0.4,0.433,0.571,0.769,0.0,0.0,0.333,0.7,0.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,4.0,4.0,53.0,0.353,14.0,0.529,0.294,0.235,0.0,0.0,0.471,0.667,0.4,1.0,,,0.0,0.5,,0.0,0.0,0.375,0.0,0.0,0.0,
