"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2021-22,23,DET,NBA,SF,19,5,383,0,2,45,53,0,-2.1,6.6,7,6,23,1,7,1,55,1,3,
2022-23,24,DET,NBA,PF,52,22,1199,0,0,17,78,5,-8.3,0.3,12,5,62,3,15,7,99,2,7,
2023-24,25,DET,NBA,PF,23,6,469,0,0,8,90,3,-18.5,-11.0,6,4,34,1,7,0,60,1,8,
2024-25,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2025-26,27,PHO,NBA,PF,13,0,158,0,0,11,89,1,22.2,21.4,4,1,10,0,2,0,15,0,2,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,107,33,2209,0,0,20,77,3,-7.2,0.5,29,16,129,5,31,8,229,4,20,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,25,1693,0,0,20,77,3,-7.2,0.5,22,12,99,4,24,6,175,3,15,
,,,,,,,,,,,,,,,,,,,,,,,,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,94,33,2051,0,0,20,76,3,-9.5,-1.1,25,15,119,5,29,8,214,4,18,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,13,0,158,0,0,11,89,1,22.2,21.4,4,1,10,0,2,0,15,0,2,
