Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2003-04,23,NYK,NBA,SF,3.0,0.0,17.0,-5.4,0.0,0.6,0.0,0.0,15.9,6.9,18.4,0.0,5.0,0.0,13.1,-0.1,0.0,-0.1,-0.259,-8.5,-2.4,-10.9,0.0,
2004-05,24,DEN,NBA,SG,4.0,2.0,78.0,16.7,0.68,0.55,0.15,4.3,7.9,6.0,7.3,1.4,2.1,0.0,12.8,0.3,0.1,0.3,0.19,4.5,1.7,6.3,0.2,
2005-06,25,DEN,NBA,SG,3.0,0.0,34.0,4.0,0.269,0.769,0.0,5.9,31.2,16.8,10.0,0.0,2.3,7.1,18.1,-0.1,0.1,-0.1,-0.072,-4.2,-1.8,-6.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,10.0,2.0,129.0,10.4,0.458,0.632,0.079,4.1,15.1,8.9,9.4,0.8,2.5,2.5,14.2,0.1,0.1,0.2,0.062,0.5,0.3,0.8,0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,16.0,1058.0,10.4,0.458,0.632,0.079,4.1,15.1,8.9,9.4,0.8,2.5,2.5,14.2,0.4,0.9,1.4,0.062,0.5,0.3,0.8,0.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,7.0,2.0,112.0,12.9,0.524,0.636,0.091,4.8,15.0,9.3,8.1,0.9,2.2,2.8,14.4,0.1,0.1,0.3,0.11,1.9,0.7,2.5,0.1,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,3.0,0.0,17.0,-5.4,0.0,0.6,0.0,0.0,15.9,6.9,18.4,0.0,5.0,0.0,13.1,-0.1,0.0,-0.1,-0.259,-8.5,-2.4,-10.9,0.0,
