Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-19,IND,,CHO,"W, 127-118",*,37,9,17,0.529,2,8,0.25,2,2,1.0,0,4,4,7,1,1,2,3,22,18.3,25
2025-11-17,IND,@,DET,"L, 112-127",*,34,8,17,0.471,3,8,0.375,10,12,0.833,2,5,7,1,1,1,3,2,29,21.0,-29
2025-11-15,IND,,TOR,"L, 111-129",*,36,10,19,0.526,5,10,0.5,5,6,0.833,3,1,4,3,2,0,0,4,30,25.2,-11
2025-11-13,IND,@,PHO,"L, 98-133",*,31,6,14,0.429,0,1,0.0,7,8,0.875,3,2,5,2,0,0,2,4,19,11.7,-25
2025-11-11,IND,@,UTA,"L, 128-152",*,35,9,16,0.563,2,4,0.5,7,7,1.0,2,3,5,4,0,1,2,3,27,22.0,-10
