"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,22.0,TOR,NBA,30:55,7.0,12.0,1.0,1.0,7.0,11.0,4.0,4.0,4.0,9.0,10.0,2.0,2.0,4.0,3.0,5.0,14.0,10.3
2017-18,23.0,TOR,NBA,34:24,9.0,12.0,2.0,6.0,7.0,9.0,6.0,6.0,4.0,7.0,9.0,6.0,3.0,3.0,3.0,5.0,20.0,17.4
2018-19,24.0,TOR,NBA,44:13,15.0,25.0,4.0,7.0,13.0,20.0,10.0,12.0,6.0,14.0,19.0,7.0,4.0,3.0,7.0,6.0,44.0,33.4
2019-20,25.0,TOR,NBA,43:35,17.0,28.0,6.0,11.0,12.0,21.0,10.0,11.0,6.0,13.0,18.0,8.0,5.0,4.0,7.0,6.0,44.0,34.3
2020-21,26.0,TOR,NBA,43:02,17.0,28.0,5.0,10.0,15.0,22.0,13.0,15.0,5.0,13.0,15.0,12.0,3.0,3.0,5.0,6.0,44.0,34.8
2021-22,27.0,TOR,NBA,56:31,17.0,29.0,6.0,7.0,17.0,25.0,10.0,13.0,7.0,15.0,19.0,13.0,5.0,4.0,6.0,6.0,40.0,34.4
2022-23,28.0,TOR,NBA,47:42,17.0,27.0,5.0,9.0,15.0,22.0,16.0,18.0,5.0,15.0,15.0,13.0,4.0,3.0,6.0,6.0,52.0,48.5
2023-24,29.0,TOT,NBA,41:17,16.0,29.0,5.0,8.0,16.0,27.0,11.0,14.0,5.0,13.0,16.0,11.0,4.0,2.0,6.0,6.0,39.0,32.5
2023-24,29.0,TOR,NBA,41:17,15.0,25.0,5.0,8.0,15.0,22.0,11.0,14.0,4.0,9.0,12.0,11.0,4.0,2.0,6.0,5.0,39.0,32.5
2023-24,29.0,IND,NBA,37:38,16.0,29.0,4.0,8.0,16.0,27.0,9.0,11.0,5.0,13.0,16.0,10.0,3.0,2.0,5.0,6.0,36.0,28.2
2024-25,30.0,IND,NBA,40:07,15.0,22.0,8.0,11.0,11.0,18.0,11.0,14.0,6.0,15.0,18.0,9.0,4.0,4.0,4.0,6.0,37.0,30.6
2025-26,31.0,IND,NBA,44:06,12.0,25.0,5.0,10.0,11.0,19.0,10.0,12.0,3.0,12.0,15.0,10.0,3.0,1.0,7.0,5.0,33.0,27.4
Career,,,,56:31,17.0,29.0,8.0,11.0,17.0,27.0,16.0,18.0,7.0,15.0,19.0,13.0,5.0,4.0,7.0,6.0,52.0,48.5
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,TOR,NBA,56:31,17.0,29.0,6.0,11.0,17.0,25.0,16.0,18.0,7.0,15.0,19.0,13.0,5.0,4.0,7.0,6.0,52.0,48.5
3 Seasons,,IND,NBA,44:06,16.0,29.0,8.0,11.0,16.0,27.0,11.0,14.0,6.0,15.0,18.0,10.0,4.0,4.0,7.0,6.0,37.0,30.6
