"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2016-17,26.0,MIL,NBA,25:50,6.0,11.0,0.0,0.0,6.0,11.0,6.0,10.0,5.0,10.0,15.0,3.0,2.0,1.0,4.0,6.0,18.0,16.4
2017-18,27.0,BOS,NBA,23:10,5.0,12.0,0.0,0.0,5.0,12.0,7.0,10.0,7.0,5.0,12.0,2.0,1.0,1.0,5.0,2.0,15.0,10.0
2018-19,28.0,PHI,NBA,24:32,4.0,13.0,1.0,2.0,4.0,13.0,3.0,4.0,6.0,7.0,13.0,1.0,2.0,1.0,2.0,3.0,10.0,9.1
2021-22,31.0,MIN,NBA,7:05,2.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,3.6
Career,,,,25:50,6.0,13.0,1.0,2.0,6.0,13.0,7.0,10.0,7.0,10.0,15.0,3.0,2.0,1.0,5.0,6.0,18.0,16.4
,,,,,,,,,,,,,,,,,,,,,,
1 Season,,BOS,NBA,23:10,5.0,12.0,0.0,0.0,5.0,12.0,7.0,10.0,7.0,5.0,12.0,2.0,1.0,1.0,5.0,2.0,15.0,10.0
1 Season,,PHI,NBA,24:32,4.0,13.0,1.0,2.0,4.0,13.0,3.0,4.0,6.0,7.0,13.0,1.0,2.0,1.0,2.0,3.0,10.0,9.1
1 Season,,MIL,NBA,25:50,6.0,11.0,0.0,0.0,6.0,11.0,6.0,10.0,5.0,10.0,15.0,3.0,2.0,1.0,4.0,6.0,18.0,16.4
1 Season,,MIN,NBA,7:05,2.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,3.6
