0
2013-14 NBA 1488 (18th)
2014-15 NBA 1668 (6th)
2015-16 NBA 1771 (10th)
2018-19 NBA 1680 (17th)
Active 16681 (17th)
Career Playoffs 3032 (29th)
Career NBA Playoffs 3032 (29th)
Career (Reg+Playoffs) 19713 (82nd)
Career NBA (Reg+Playoffs) 19713 (80th)
