Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2013-14,23,NOP,NBA,C,58.0,4.0,684.0,5.3,9.8,0.535,0.0,0.1,0.0,5.3,9.7,0.539,0.535,4.0,5.6,0.712,3.7,7.7,11.4,2.0,1.1,3.8,1.5,5.6,14.5,122.0,108.0,
2014-15,24,NOP,NBA,C,37.0,0.0,259.0,6.5,13.0,0.5,0.0,0.0,,6.5,13.0,0.5,0.5,6.9,10.1,0.68,4.7,8.3,13.0,2.2,0.8,3.7,2.4,5.3,19.9,116.0,105.0,
2015-16,25,UTA,NBA,C,51.0,10.0,658.0,7.0,13.0,0.537,0.0,0.2,0.0,7.0,12.8,0.544,0.537,3.4,4.7,0.729,4.5,9.4,13.9,1.6,1.7,4.2,2.2,6.0,17.4,115.0,99.0,
2016-17,26,UTA,NBA,C,51.0,1.0,432.0,6.7,12.5,0.534,0.0,0.1,0.0,6.7,12.4,0.539,0.534,4.4,5.8,0.75,6.3,8.4,14.7,0.8,1.9,3.9,1.7,6.3,17.7,124.0,100.0,
2017-18,27,DAL,NBA,C,10.0,0.0,39.0,7.7,20.6,0.375,2.6,12.9,0.2,5.1,7.7,0.667,0.438,1.3,2.6,0.5,1.3,11.6,12.9,0.0,0.0,3.9,2.6,3.9,19.3,80.0,106.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,207.0,15.0,2072.0,6.3,12.0,0.525,0.1,0.4,0.143,6.2,11.6,0.537,0.527,4.2,5.9,0.716,4.6,8.5,13.1,1.6,1.4,3.9,1.9,5.8,16.8,118.0,103.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,102.0,11.0,1090.0,6.9,12.8,0.536,0.0,0.1,0.0,6.9,12.6,0.542,0.536,3.8,5.2,0.738,5.2,9.0,14.2,1.3,1.8,4.1,2.0,6.1,17.5,119.0,99.0,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,95.0,4.0,943.0,5.6,10.7,0.523,0.0,0.1,0.0,5.6,10.6,0.526,0.523,4.8,6.8,0.699,4.0,7.9,11.8,2.0,1.1,3.8,1.8,5.5,15.9,120.0,107.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,10.0,0.0,39.0,7.7,20.6,0.375,2.6,12.9,0.2,5.1,7.7,0.667,0.438,1.3,2.6,0.5,1.3,11.6,12.9,0.0,0.0,3.9,2.6,3.9,19.3,80.0,106.0,
