0
2021-22 NBA 4.9 (13th)
2022-23 NBA 4.9 (12th)
Career 4.1 (24th)
Career NBA 4.1 (24th)
Career Playoffs 3.7 (43rd)
Career NBA Playoffs 3.7 (43rd)
