Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,DET,,ATL,"W, 99-98",,25,3,4,0.75,0,1,0.0,0,0,,1,9,10,0,0,5,2,2,6,8.5,4
2025-11-29,DET,@,MIA,"W, 138-135",*,29,4,7,0.571,0,1,0.0,1,3,0.333,2,6,8,1,0,1,1,5,9,6.5,-7
2025-11-28,DET,,ORL,"L, 109-112",,14,2,3,0.667,1,1,1.0,3,3,1.0,1,5,6,1,0,0,3,5,8,4.6,-18
2025-11-26,DET,@,BOS,"L, 114-117",,20,3,7,0.429,0,0,,0,2,0.0,4,5,9,1,0,1,1,3,6,5.0,-4
2025-11-24,DET,@,IND,"W, 122-117",,20,4,6,0.667,1,2,0.5,0,0,,1,4,5,0,1,1,2,3,9,6.8,-3
