Season,Team,Lg,Salary
2020-21,Detroit Pistons,NBA,"$3,121,080"
2021-22,Detroit Pistons,NBA,"$3,277,080"
2022-23,Detroit Pistons,NBA,"$3,433,320"
2023-24,Detroit Pistons,NBA,"$5,266,713"
2024-25,Detroit Pistons,NBA,"$15,000,000"
Career,(may be incomplete),,"$30,098,193"
