Highlight,Unnamed: 1,In Stathead
"Career high, Points",30.0,View full stats from top 20 games
"Career high, Rebounds",17.0,View full stats from top 20 games
"Career high, Assists",7.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",11.0,View full stats from top 20 games
"Career high, Game Score",27.0,View full stats from top 20 games
Triple-Doubles,1.0,View all
