Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2007-08,19,SAC,NBA,C,71.0,8.0,931.0,8.0,17.3,0.459,0.2,1.1,0.19,7.7,16.2,0.478,0.465,2.1,3.2,0.655,3.7,8.8,12.5,2.4,0.8,2.2,3.0,7.0,18.2,97.0,109.0,
2008-09,20,SAC,NBA,C,77.0,51.0,2259.0,8.4,18.0,0.466,0.9,2.6,0.348,7.5,15.4,0.486,0.491,2.0,3.1,0.662,3.3,9.0,12.4,3.4,1.0,2.1,3.6,5.6,19.8,98.0,113.0,
2009-10,21,SAC,NBA,C,72.0,59.0,1904.0,8.4,17.9,0.468,0.7,2.3,0.299,7.7,15.5,0.494,0.488,2.0,2.8,0.689,3.9,7.8,11.7,4.2,0.9,2.2,3.5,5.4,19.4,101.0,109.0,
2010-11,22,PHI,NBA,C,81.0,81.0,1718.0,8.0,17.3,0.465,0.3,1.1,0.243,7.8,16.2,0.48,0.473,1.4,2.7,0.534,3.9,10.2,14.2,3.7,0.9,2.2,3.0,6.1,17.8,97.0,103.0,
2011-12,23,PHI,NBA,C,37.0,29.0,920.0,9.1,18.6,0.489,0.2,0.7,0.25,8.9,17.9,0.498,0.494,2.3,3.2,0.727,4.5,11.2,15.7,5.7,0.9,2.8,3.2,5.8,20.7,105.0,97.0,
2012-13,24,PHI,NBA,C,82.0,40.0,2233.0,8.9,19.2,0.464,0.7,2.1,0.356,8.1,17.1,0.477,0.483,2.9,3.7,0.777,4.1,9.8,13.9,4.3,0.6,2.7,3.1,5.5,21.4,103.0,104.0,
2013-14,25,2TM,NBA,C,80.0,78.0,2470.0,8.1,17.7,0.456,2.6,6.2,0.416,5.5,11.5,0.478,0.529,2.4,3.0,0.783,2.6,10.6,13.2,4.8,0.9,1.9,3.5,4.7,21.1,105.0,107.0,
2013-14,25,PHI,NBA,C,53.0,53.0,1666.0,7.7,17.0,0.451,2.4,5.9,0.399,5.3,11.1,0.478,0.52,2.3,2.9,0.782,2.6,10.6,13.1,5.1,0.9,1.9,3.5,4.5,20.0,104.0,108.0,
2013-14,25,CLE,NBA,C,27.0,25.0,804.0,8.9,19.0,0.468,3.0,6.7,0.448,5.9,12.3,0.479,0.547,2.6,3.3,0.784,2.8,10.6,13.3,4.1,0.8,1.7,3.5,5.3,23.4,108.0,106.0,
2014-15,26,LAC,NBA,PF,73.0,15.0,1274.0,6.5,16.5,0.393,2.2,7.0,0.313,4.3,9.5,0.452,0.459,1.8,2.7,0.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,95.0,104.0,
2015-16,27,CHO,NBA,PF,57.0,6.0,1035.0,6.0,14.8,0.405,1.8,4.9,0.373,4.2,9.9,0.422,0.467,2.6,3.2,0.831,2.5,9.4,11.8,5.3,1.1,1.3,2.8,5.4,16.5,103.0,104.0,
2016-17,28,2TM,NBA,PF,54.0,1.0,797.0,8.5,17.5,0.484,1.6,5.1,0.309,6.9,12.4,0.556,0.529,2.8,3.3,0.846,2.4,9.7,12.1,5.1,0.9,1.9,3.1,4.9,21.3,108.0,107.0,
2016-17,28,CHO,NBA,PF,35.0,1.0,626.0,8.3,17.5,0.477,1.3,4.4,0.291,7.1,13.1,0.54,0.514,2.4,2.7,0.882,2.6,9.1,11.7,5.0,1.0,2.1,3.2,4.9,20.4,105.0,107.0,
2016-17,28,MIL,NBA,PF,19.0,0.0,171.0,8.9,17.5,0.508,2.7,7.7,0.346,6.2,9.8,0.636,0.585,4.2,5.3,0.778,1.8,11.6,13.4,5.6,0.6,1.2,2.7,4.8,24.7,119.0,109.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,684.0,368.0,15541.0,8.1,17.6,0.457,1.2,3.4,0.35,6.9,14.3,0.482,0.49,2.2,3.1,0.716,3.3,9.5,12.8,4.2,0.9,2.1,3.2,5.6,19.5,101.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),PHI (4 Yrs),,253.0,203.0,6537.0,8.4,18.0,0.464,1.0,2.7,0.366,7.4,15.3,0.481,0.491,2.3,3.2,0.718,3.7,10.3,14.0,4.6,0.8,2.4,3.2,5.4,20.0,102.0,104.0,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,220.0,118.0,5094.0,8.3,17.8,0.466,0.7,2.2,0.314,7.6,15.6,0.488,0.485,2.0,3.0,0.67,3.6,8.5,12.2,3.5,0.9,2.2,3.5,5.8,19.3,99.0,111.0,
CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),,92.0,7.0,1661.0,6.9,15.8,0.435,1.6,4.7,0.344,5.3,11.1,0.474,0.487,2.5,3.0,0.848,2.5,9.3,11.8,5.2,1.1,1.6,3.0,5.2,17.9,104.0,105.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,73.0,15.0,1274.0,6.5,16.5,0.393,2.2,7.0,0.313,4.3,9.5,0.452,0.459,1.8,2.7,0.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,95.0,104.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,27.0,25.0,804.0,8.9,19.0,0.468,3.0,6.7,0.448,5.9,12.3,0.479,0.547,2.6,3.3,0.784,2.8,10.6,13.3,4.1,0.8,1.7,3.5,5.3,23.4,108.0,106.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,19.0,0.0,171.0,8.9,17.5,0.508,2.7,7.7,0.346,6.2,9.8,0.636,0.585,4.2,5.3,0.778,1.8,11.6,13.4,5.6,0.6,1.2,2.7,4.8,24.7,119.0,109.0,
