0
2003-04 NBA 5.9 (13th)
2004-05 NBA 7.2 (6th)
2005-06 NBA 6.6 (12th)
2006-07 NBA 6.0 (15th)
2007-08 NBA 7.2 (8th)
2008-09 NBA 7.2 (9th)
2009-10 NBA 8.6 (6th)
2010-11 NBA 7.0 (12th)
2011-12 NBA 6.2 (13th)
2012-13 NBA 7.3 (11th)
2013-14 NBA 6.3 (10th)
2014-15 NBA 7.4 (7th)
2015-16 NBA 6.8 (9th)
2016-17 NBA 8.7 (6th)
2017-18 NBA 9.1 (2nd)
2019-20 NBA 10.2 (1st)
2023-24 NBA 8.3 (5th)
2024-25 NBA 8.2 (6th)
Active 7.4 (5th)
Career 7.4 (24th)
Career NBA 7.4 (24th)
Career Playoffs 7.2 (19th)
Career NBA Playoffs 7.2 (19th)
