Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,24,UTA,NBA,C,9.0,9.0,246.0,21.0,0.612,0.0,0.794,10.7,32.8,21.7,7.7,1.9,4.3,9.6,18.2,0.5,0.4,0.9,0.185,1.9,2.4,4.3,0.4,
2017-18,25,UTA,NBA,C,11.0,11.0,383.0,19.4,0.662,0.0,0.69,12.0,21.3,16.6,4.5,1.3,5.8,16.1,15.0,0.8,0.6,1.5,0.184,0.9,2.0,2.9,0.5,
2018-19,26,UTA,NBA,C,5.0,5.0,152.0,20.5,0.665,0.0,0.719,15.3,20.1,17.6,7.7,1.0,9.8,17.6,14.4,0.4,0.2,0.6,0.182,0.8,2.2,3.0,0.2,
2019-20,27,UTA,NBA,C,7.0,7.0,270.0,20.4,0.638,0.0,0.568,10.6,23.8,17.4,4.6,0.8,3.6,8.9,17.6,0.7,0.1,0.9,0.156,0.6,-0.5,0.1,0.1,
2020-21,28,UTA,NBA,C,11.0,11.0,376.0,21.4,0.736,0.012,0.815,13.9,27.3,20.9,3.6,0.8,5.5,13.4,15.0,1.2,0.3,1.5,0.192,1.6,1.0,2.6,0.4,
2021-22,29,UTA,NBA,C,6.0,6.0,197.0,19.4,0.688,0.0,1.333,12.5,34.1,23.3,2.4,0.3,3.8,13.3,14.3,0.6,0.2,0.7,0.182,2.2,0.1,2.3,0.2,
2022-23,30,MIN,NBA,C,5.0,5.0,177.0,18.2,0.648,0.0,0.587,11.6,29.0,20.1,9.3,0.6,2.5,12.1,17.2,0.4,0.1,0.5,0.145,-0.3,0.7,0.3,0.1,
2023-24,31,MIN,NBA,C,15.0,15.0,512.0,16.2,0.652,0.0,0.76,9.3,24.7,17.0,6.9,1.4,2.8,14.2,14.4,1.0,0.7,1.7,0.16,-1.0,2.1,1.1,0.4,
2024-25,32,MIN,NBA,C,15.0,15.0,411.0,14.4,0.584,0.0,0.633,13.5,22.9,18.3,3.8,1.0,4.3,11.4,12.0,0.6,0.6,1.2,0.138,-0.8,0.4,-0.3,0.2,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,84.0,84.0,2724.0,18.6,0.653,0.002,0.737,11.9,25.7,18.8,5.4,1.1,4.5,12.9,15.0,6.3,3.3,9.5,0.168,0.5,1.2,1.7,2.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2659.0,18.6,0.653,0.002,0.737,11.9,25.7,18.8,5.4,1.1,4.5,12.9,15.0,6.1,3.2,9.3,0.168,0.5,1.2,1.7,2.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (6 Yrs),UTA (6 Yrs),UTA (6 Yrs),UTA (6 Yrs),,49.0,49.0,1624.0,20.4,0.668,0.003,0.771,12.4,26.3,19.4,4.8,1.0,5.3,12.9,15.8,4.3,1.9,6.1,0.181,1.3,1.2,2.5,1.9,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,35.0,35.0,1100.0,15.9,0.628,0.0,0.681,11.2,24.8,18.0,6.1,1.1,3.3,12.9,14.0,2.0,1.4,3.4,0.149,-0.8,1.2,0.4,0.7,
