Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2013-14,26,DAL,NBA,SG,2.0,0.0,14.0,13.0,0.581,1.0,0.333,0.0,18.1,8.3,21.2,0.0,0.0,22.5,28.6,0.0,0.0,0.0,0.023,2.0,-2.0,-0.1,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,30,MIA,NBA,SG,5.0,0.0,101.0,8.1,0.537,0.857,0.086,1.0,7.5,4.2,4.6,0.9,1.7,7.6,16.8,0.0,0.0,0.0,0.0,-0.2,-1.8,-2.0,0.0,
2018-19,31,DET,NBA,SG,4.0,4.0,131.0,5.7,0.432,0.629,0.057,2.0,10.7,5.8,5.5,1.1,0.0,5.3,12.2,-0.1,-0.1,-0.2,-0.073,-3.5,-2.2,-5.7,-0.1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,11.0,4.0,246.0,7.1,0.493,0.763,0.092,1.5,9.8,5.3,6.0,1.0,0.7,8.1,15.0,-0.1,-0.1,-0.2,-0.038,-1.8,-2.0,-3.9,-0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,30.0,1834.0,7.1,0.493,0.763,0.092,1.5,9.8,5.3,6.0,1.0,0.7,8.1,15.0,-0.5,-1.0,-1.4,-0.038,-1.8,-2.0,-3.9,-0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,5.0,0.0,101.0,8.1,0.537,0.857,0.086,1.0,7.5,4.2,4.6,0.9,1.7,7.6,16.8,0.0,0.0,0.0,0.0,-0.2,-1.8,-2.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,4.0,131.0,5.7,0.432,0.629,0.057,2.0,10.7,5.8,5.5,1.1,0.0,5.3,12.2,-0.1,-0.1,-0.2,-0.073,-3.5,-2.2,-5.7,-0.1,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,14.0,13.0,0.581,1.0,0.333,0.0,18.1,8.3,21.2,0.0,0.0,22.5,28.6,0.0,0.0,0.0,0.023,2.0,-2.0,-0.1,0.0,
