"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2018-19,19,POR,NBA,WC1,OKC,W (4-1),3.0,1.3,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,
2018-19,19,POR,NBA,WCS,DEN,W (4-3),1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,
2018-19,19,POR,NBA,WCF,GSW,L (0-4),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2019-20,21,POR,NBA,WC1,LAL,L (1-4),4.0,20.5,6.8,2.8,2.5,1.5,0.0,8.0,26.0,0.308,6.0,14.0,0.429,2.0,12.0,0.167,0.423,5.0,6.0,0.833,1.0,10.0,11.0,10.0,6.0,0.0,4.0,7.0,27.0,
2020-21,21,POR,NBA,WC1,DEN,L (2-4),6.0,17.8,6.5,2.7,0.8,0.3,0.2,14.0,25.0,0.56,11.0,18.0,0.611,3.0,7.0,0.429,0.78,0.0,0.0,,3.0,13.0,16.0,5.0,2.0,1.0,1.0,6.0,39.0,
3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),3 Yrs (5 Series),2-3,15.0,13.4,4.7,1.8,1.0,0.6,0.1,22.0,58.0,0.379,17.0,34.0,0.5,5.0,24.0,0.208,0.526,9.0,11.0,0.818,4.0,23.0,27.0,15.0,9.0,1.0,5.0,15.0,70.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),WC1 (3 Series),1-2,13.0,14.8,5.2,2.1,1.2,0.6,0.1,22.0,53.0,0.415,17.0,32.0,0.531,5.0,21.0,0.238,0.575,7.0,9.0,0.778,4.0,23.0,27.0,15.0,8.0,1.0,5.0,14.0,68.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
