0
2013-14 NBA 4.8 (10th)
2015-16 NBA 5.7 (8th)
2016-17 NBA 4.6 (18th)
2017-18 NBA 4.5 (11th)
Active 43.4 (16th)
Career 43.4 (54th)
Career NBA 43.4 (52nd)
Career Playoffs 4.3 (76th)
Career NBA Playoffs 4.3 (76th)
Career (Reg+Playoffs) 47.7 (55th)
Career NBA (Reg+Playoffs) 47.7 (53rd)
