"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2012-13,22,PHI,NBA,PF,47,0,542,0.582,0.582,0.582,0.643,0.595,0.209,0.0,129,121,117,85,111,77,0,23.0,17.5,
2013-14,23,PHI,NBA,PF,12,2,187,0.421,0.421,0.421,0.8,0.448,0.132,0.0,93,86,84,106,83,46,0,-6.1,-7.5,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,59,2,729,0.547,0.547,0.547,0.667,0.563,0.192,0.0,120,113,110,88,105,70,0,16.9,10.0,
