Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2013-14,22,HOU,NBA,PG,22.0,0.0,252.0,9.5,0.506,0.632,0.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,0.0,0.2,0.2,0.031,-2.5,-1.5,-4.0,-0.1,
2014-15,23,2TM,NBA,PG,47.0,21.0,938.0,12.4,0.534,0.651,0.159,2.1,8.3,5.1,18.7,1.5,0.3,13.3,21.6,0.8,0.7,1.4,0.072,0.1,-0.9,-0.8,0.3,
2014-15,23,HOU,NBA,PG,25.0,9.0,369.0,11.8,0.549,0.641,0.16,3.3,6.6,4.9,12.6,1.9,0.0,14.1,19.2,0.3,0.3,0.6,0.084,0.2,-0.6,-0.4,0.2,
2014-15,23,PHI,NBA,PG,22.0,12.0,569.0,12.8,0.526,0.656,0.158,1.3,9.4,5.1,22.7,1.3,0.4,12.9,23.2,0.4,0.3,0.8,0.065,0.0,-1.1,-1.1,0.1,
2015-16,24,PHI,NBA,SG,77.0,39.0,1966.0,11.1,0.528,0.672,0.249,1.1,8.8,4.8,11.3,1.4,0.5,10.2,19.9,0.9,0.5,1.4,0.035,-0.8,-1.6,-2.4,-0.2,
2016-17,25,CHI,NBA,SG,39.0,0.0,592.0,8.1,0.483,0.543,0.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.6,0.5,0.042,-3.6,0.4,-3.3,-0.2,
2017-18,26,2TM,NBA,SG,20.0,1.0,422.0,13.5,0.539,0.482,0.372,1.5,10.0,5.7,26.7,1.8,0.2,15.4,18.9,0.5,0.1,0.6,0.072,-0.5,-0.7,-1.3,0.1,
2017-18,26,HOU,NBA,SG,1.0,0.0,4.0,-7.3,0.0,0.0,0.0,0.0,27.9,14.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-0.224,-12.4,-4.5,-16.9,0.0,
2017-18,26,PHO,NBA,PG,19.0,1.0,418.0,13.7,0.543,0.485,0.375,1.5,9.9,5.6,26.9,1.8,0.2,15.5,19.0,0.5,0.1,0.7,0.075,-0.4,-0.7,-1.1,0.1,
2018-19,27,3TM,NBA,PG,30.0,16.0,629.0,8.0,0.518,0.585,0.146,1.0,9.2,5.1,18.2,1.1,0.3,16.7,14.2,0.0,0.1,0.1,0.008,-2.7,-1.4,-4.1,-0.3,
2018-19,27,PHO,NBA,PG,19.0,15.0,503.0,7.3,0.515,0.558,0.155,1.1,9.8,5.4,17.0,1.1,0.0,17.4,14.2,-0.1,0.0,-0.1,-0.007,-3.3,-1.4,-4.6,-0.3,
2018-19,27,MIN,NBA,PG,7.0,1.0,95.0,12.3,0.536,0.655,0.138,0.0,5.7,2.8,26.9,1.0,0.9,11.5,15.4,0.1,0.0,0.2,0.079,0.7,-2.0,-1.3,0.0,
2018-19,27,MIL,NBA,PG,4.0,0.0,31.0,5.2,0.5,0.833,0.0,3.5,9.3,6.6,11.6,0.0,2.7,25.0,10.8,0.0,0.0,0.0,0.03,-3.3,-0.7,-4.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,235.0,77.0,4799.0,10.7,0.524,0.627,0.227,1.4,8.7,5.0,14.8,1.5,0.4,12.4,18.9,2.2,2.1,4.3,0.043,-1.3,-1.1,-2.4,-0.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,27.0,1675.0,10.7,0.524,0.627,0.227,1.4,8.7,5.0,14.8,1.5,0.4,12.4,18.9,0.8,0.7,1.5,0.043,-1.3,-1.1,-2.4,-0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,48.0,9.0,625.0,10.8,0.529,0.635,0.228,3.3,6.9,5.1,12.8,1.8,0.5,15.4,19.9,0.3,0.5,0.8,0.061,-0.9,-1.0,-1.9,0.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,99.0,51.0,2535.0,11.4,0.528,0.668,0.226,1.1,9.0,4.9,13.8,1.4,0.5,10.9,20.6,1.3,0.9,2.2,0.042,-0.6,-1.5,-2.1,-0.1,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,38.0,16.0,921.0,10.2,0.53,0.521,0.268,1.3,9.9,5.5,21.5,1.5,0.1,16.4,16.4,0.4,0.2,0.6,0.03,-2.0,-1.1,-3.0,-0.2,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,39.0,0.0,592.0,8.1,0.483,0.543,0.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.6,0.5,0.042,-3.6,0.4,-3.3,-0.2,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,7.0,1.0,95.0,12.3,0.536,0.655,0.138,0.0,5.7,2.8,26.9,1.0,0.9,11.5,15.4,0.1,0.0,0.2,0.079,0.7,-2.0,-1.3,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,4.0,0.0,31.0,5.2,0.5,0.833,0.0,3.5,9.3,6.6,11.6,0.0,2.7,25.0,10.8,0.0,0.0,0.0,0.03,-3.3,-0.7,-4.0,0.0,
