"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2003-04,25,ATL,NBA,SF,41,4,507,0,21,69,10,0,-0.2,5.3,5,8,30,1,10,43,1,11,
1 Yr,1 Yr,1 Yr,1 Yr,,41,4,507,0,21,69,10,0,-0.2,5.3,5,8,30,1,10,43,1,11,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,8,1014,0,21,69,10,0,-0.2,5.3,10,16,60,2,20,86,2,22,
