"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2001-02,22,CHH,NBA,PF,15.0,0.0,77.0,0.282,13.0,0.923,0.154,0.179,0.231,0.359,0.077,0.306,0.167,0.286,0.222,0.429,0.0,0.818,0.0,0.0,0.333,0.0,0.0,0.0,
2002-03,23,NOH,NBA,SF,12.0,0.0,57.0,0.118,18.6,0.824,0.059,0.0,0.235,0.529,0.176,0.143,0.0,,0.5,0.0,0.0,0.5,0.0,0.0,0.333,0.0,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,27.0,0.0,134.0,0.232,15.8,0.893,0.125,0.125,0.232,0.411,0.107,0.26,0.143,0.286,0.308,0.261,0.0,0.769,0.0,0.0,0.333,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,407.0,0.232,15.8,0.893,0.125,0.125,0.232,0.411,0.107,0.26,0.143,0.286,0.308,0.261,0.0,0.769,0.0,0.0,0.333,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHH (1 Yr),CHH (1 Yr),CHH (1 Yr),CHH (1 Yr),,15.0,0.0,77.0,0.282,13.0,0.923,0.154,0.179,0.231,0.359,0.077,0.306,0.167,0.286,0.222,0.429,0.0,0.818,0.0,0.0,0.333,0.0,0.0,0.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,12.0,0.0,57.0,0.118,18.6,0.824,0.059,0.0,0.235,0.529,0.176,0.143,0.0,,0.5,0.0,0.0,0.5,0.0,0.0,0.333,0.0,0.0,0.0,
