Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,20,UTA,NBA,C,1.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,22,UTA,NBA,C,6.0,0.0,48.0,2.0,9.0,0.222,0.0,0.0,,2.0,9.0,0.222,0.222,5.0,7.0,0.714,10.0,13.0,23.0,1.0,2.0,2.0,4.0,4.0,9.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,24,CHI,NBA,C,2.0,0.0,8.0,5.0,5.0,1.0,0.0,0.0,,5.0,5.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,27,IND,NBA,C,11.0,0.0,78.0,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,0.444,9.0,12.0,0.75,11.0,10.0,21.0,3.0,0.0,1.0,4.0,10.0,17.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,20.0,0.0,136.0,12.0,25.0,0.48,0.0,1.0,0.0,12.0,24.0,0.5,0.48,14.0,19.0,0.737,22.0,27.0,49.0,5.0,2.0,3.0,8.0,14.0,38.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,558.0,49.0,103.0,0.48,0.0,4.0,0.0,49.0,98.0,0.5,0.48,57.0,78.0,0.737,90.0,111.0,201.0,21.0,8.0,12.0,33.0,57.0,156.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,7.0,0.0,50.0,3.0,11.0,0.273,0.0,0.0,,3.0,11.0,0.273,0.273,5.0,7.0,0.714,11.0,13.0,24.0,1.0,2.0,2.0,4.0,4.0,11.0,0.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,11.0,0.0,78.0,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,0.444,9.0,12.0,0.75,11.0,10.0,21.0,3.0,0.0,1.0,4.0,10.0,17.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,2.0,0.0,8.0,5.0,5.0,1.0,0.0,0.0,,5.0,5.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,
