"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2017-18,20.0,UTA,NBA,6:59,2.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,4.7
2018-19,21.0,UTA,NBA,24:13,7.0,12.0,0.0,0.0,7.0,12.0,1.0,2.0,7.0,3.0,10.0,1.0,2.0,2.0,2.0,4.0,15.0,15.3
2019-20,22.0,UTA,NBA,23:26,7.0,9.0,1.0,1.0,7.0,8.0,3.0,4.0,6.0,9.0,11.0,2.0,3.0,3.0,2.0,6.0,15.0,19.3
2020-21,23.0,TOT,NBA,32:56,8.0,11.0,0.0,2.0,8.0,11.0,4.0,6.0,5.0,11.0,15.0,4.0,2.0,3.0,4.0,5.0,18.0,21.7
2020-21,23.0,PHI,NBA,32:56,8.0,8.0,0.0,1.0,8.0,8.0,2.0,2.0,5.0,10.0,15.0,4.0,2.0,3.0,1.0,3.0,18.0,21.7
2020-21,23.0,OKC,NBA,25:29,7.0,11.0,0.0,2.0,7.0,11.0,4.0,6.0,4.0,11.0,14.0,3.0,2.0,3.0,4.0,5.0,16.0,16.3
2021-22,24.0,CHI,NBA,27:13,5.0,8.0,0.0,0.0,5.0,8.0,2.0,2.0,6.0,8.0,9.0,2.0,3.0,2.0,3.0,4.0,11.0,12.1
2022-23,25.0,CHI,NBA,4:28,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.7
2024-25,27.0,IND,NBA,27:18,6.0,13.0,1.0,2.0,6.0,13.0,2.0,4.0,6.0,9.0,14.0,2.0,1.0,5.0,3.0,2.0,14.0,15.1
2025-26,28.0,IND,NBA,25:11,6.0,7.0,0.0,1.0,6.0,7.0,3.0,4.0,4.0,4.0,8.0,3.0,1.0,1.0,3.0,5.0,12.0,13.4
Career,,,,32:56,8.0,13.0,1.0,2.0,8.0,13.0,4.0,6.0,7.0,11.0,15.0,4.0,3.0,5.0,4.0,6.0,18.0,21.7
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,UTA,NBA,24:13,7.0,12.0,1.0,1.0,7.0,12.0,3.0,4.0,7.0,9.0,11.0,2.0,3.0,3.0,2.0,6.0,15.0,19.3
2 Seasons,,CHI,NBA,27:13,5.0,8.0,1.0,1.0,5.0,8.0,2.0,2.0,6.0,8.0,9.0,2.0,3.0,2.0,3.0,4.0,11.0,12.1
2 Seasons,,IND,NBA,27:18,6.0,13.0,1.0,2.0,6.0,13.0,3.0,4.0,6.0,9.0,14.0,3.0,1.0,5.0,3.0,5.0,14.0,15.1
1 Season,,OKC,NBA,25:29,7.0,11.0,0.0,2.0,7.0,11.0,4.0,6.0,4.0,11.0,14.0,3.0,2.0,3.0,4.0,5.0,16.0,16.3
1 Season,,PHI,NBA,32:56,8.0,8.0,0.0,1.0,8.0,8.0,2.0,2.0,5.0,10.0,15.0,4.0,2.0,3.0,1.0,3.0,18.0,21.7
