Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2017-18,20,UTA,NBA,C,9,0,29,9.5,.337,.091,.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,.033,-3.0,-4.5,-7.5,0.0,
2018-19,21,UTA,NBA,C,3,0,36,19.6,.504,.000,.125,27.6,17.7,22.6,4.5,2.7,4.4,15.1,23.6,0.0,0.1,0.1,.130,-3.6,-2.4,-6.0,0.0,
2019-20,22,UTA,NBA,C,58,3,663,21.7,.681,.016,.243,19.1,25.0,22.2,5.4,1.0,4.1,12.5,15.8,2.2,1.1,3.3,.236,1.0,0.3,1.3,0.6,
2020-21,23,2TM,NBA,C,42,8,684,20.7,.678,.015,.279,13.3,24.0,18.6,8.5,1.0,3.9,13.0,15.8,1.8,1.0,2.7,.192,1.2,0.1,1.3,0.6,
2020-21,23,PHI,NBA,C,20,8,287,21.1,.683,.013,.147,15.2,24.5,19.9,8.7,1.0,4.1,7.0,12.9,1.0,0.5,1.5,.245,2.3,1.0,3.3,0.4,
2020-21,23,OKC,NBA,C,22,0,397,20.4,.676,.016,.361,11.9,23.6,17.7,8.3,1.1,3.8,16.0,18.0,0.8,0.5,1.3,.154,0.4,-0.5,-0.2,0.2,
2021-22,24,CHI,NBA,C,55,7,549,14.9,.600,.000,.236,13.8,24.3,19.1,6.7,0.9,5.2,20.0,13.6,0.6,0.7,1.3,.112,-2.0,0.2,-1.8,0.0,
2022-23,25,CHI,NBA,C,12,0,33,21.7,.690,.417,.333,3.5,33.8,18.9,4.4,1.5,2.9,6.8,19.8,0.1,0.1,0.2,.220,4.4,0.5,4.9,0.1,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2024-25,27,IND,NBA,C,14,0,113,23.2,.640,.067,.133,17.9,23.5,20.7,8.3,0.9,7.2,9.5,20.1,0.3,0.2,0.4,.187,1.5,-0.3,1.2,0.1,
2025-26,28,IND,NBA,C,15,3,208,13.5,.620,.018,.333,13.4,10.2,11.9,8.5,0.5,1.3,9.7,14.1,0.4,0.1,0.5,.106,-2.4,-1.9,-4.3,-0.1,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,208,21,2315,19.0,.647,.025,.251,15.4,23.2,19.3,7.0,1.0,4.2,13.5,15.6,5.3,3.1,8.4,.175,0.0,-0.1,-0.1,1.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,8,913,19.0,.647,.025,.251,15.4,23.2,19.3,7.0,1.0,4.2,13.5,15.6,2.1,1.2,3.3,.175,0.0,-0.1,-0.1,0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,70,3,728,21.1,.651,.019,.231,19.4,24.7,22.2,5.3,1.1,4.0,12.2,16.3,2.2,1.2,3.4,.222,0.6,0.0,0.6,0.5,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,67,7,582,15.3,.609,.037,.244,13.2,24.8,19.1,6.6,0.9,5.1,19.0,14.0,0.7,0.7,1.4,.118,-1.7,0.2,-1.5,0.1,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,29,3,321,16.9,.628,.039,.245,15.0,14.9,15.0,8.4,0.6,3.4,9.6,16.2,0.7,0.2,0.9,.135,-1.0,-1.3,-2.4,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,22,0,397,20.4,.676,.016,.361,11.9,23.6,17.7,8.3,1.1,3.8,16.0,18.0,0.8,0.5,1.3,.154,0.4,-0.5,-0.2,0.2,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,20,8,287,21.1,.683,.013,.147,15.2,24.5,19.9,8.7,1.0,4.1,7.0,12.9,1.0,0.5,1.5,.245,2.3,1.0,3.3,0.4,
