Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2017-18,20,UTA,NBA,C,1.0,0.0,2.0,41.9,0.5,0.0,0.0,53.2,0.0,26.9,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.223,13.4,-8.8,4.7,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,22,UTA,NBA,C,6.0,0.0,48.0,12.8,0.373,0.0,0.778,24.9,31.1,28.1,2.7,2.2,4.0,24.9,15.7,0.0,0.1,0.0,0.031,-3.7,-3.3,-7.0,-0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,24,CHI,NBA,C,2.0,0.0,8.0,58.6,1.0,0.0,0.0,0.0,54.5,25.1,93.8,0.0,0.0,0.0,27.4,0.1,0.0,0.1,0.513,25.5,10.6,36.1,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,27,IND,NBA,C,11.0,0.0,78.0,9.4,0.595,0.111,1.333,17.3,14.0,15.6,4.9,0.0,1.2,21.9,10.4,0.1,0.0,0.2,0.1,-2.3,-2.1,-4.4,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,20.0,0.0,136.0,13.9,0.57,0.04,0.76,19.5,22.2,20.7,9.3,0.8,2.1,19.3,13.7,0.2,0.1,0.3,0.102,-0.9,-1.9,-2.8,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,558.0,13.9,0.57,0.04,0.76,19.5,22.2,20.7,9.3,0.8,2.1,19.3,13.7,0.7,0.4,1.2,0.102,-0.9,-1.9,-2.8,-0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,7.0,0.0,50.0,13.9,0.391,0.0,0.636,26.1,29.9,28.0,2.6,2.1,3.9,22.1,16.8,0.0,0.1,0.0,0.039,-3.0,-3.5,-6.5,-0.1,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,11.0,0.0,78.0,9.4,0.595,0.111,1.333,17.3,14.0,15.6,4.9,0.0,1.2,21.9,10.4,0.1,0.0,0.2,0.1,-2.3,-2.1,-4.4,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,2.0,0.0,8.0,58.6,1.0,0.0,0.0,0.0,54.5,25.1,93.8,0.0,0.0,0.0,27.4,0.1,0.0,0.1,0.513,25.5,10.6,36.1,0.1,
