Season,Team,Lg,Salary
2020-21,Oklahoma City Thunder,NBA,"$2,964,840"
2021-22,Oklahoma City Thunder,NBA,"$3,113,160"
2022-23,Oklahoma City Thunder,NBA,"$3,261,480"
2023-24,Oklahoma City Thunder,NBA,"$5,009,633"
2023-24,Charlotte Hornets,NBA,"$565,176"
Career,(may be incomplete),,"$14,914,289"
