"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2011-12,19.0,STJOHNS,32,959,84,208,7,37,36,65,41,148,49,51,29,55,102,211,0.404,0.189,0.554,30.0,6.6,4.6,1.5
2012-13,20.0,STJOHNS,32,860,80,157,9,27,52,79,38,176,91,46,29,57,95,221,0.51,0.333,0.658,26.9,6.9,5.5,2.8
2013-14,21.0,STJOHNS,33,698,67,153,3,20,57,78,18,104,61,40,35,40,71,194,0.438,0.15,0.731,21.2,5.9,3.2,1.8
2014-15,22.0,STJOHNS,33,1143,175,334,2,25,100,138,64,253,98,63,80,66,99,452,0.524,0.08,0.725,34.6,13.7,7.7,3.0
Career,,,130,3660,406,852,21,109,245,360,161,681,299,200,173,218,367,1078,0.477,0.193,0.681,28.2,8.3,5.2,2.3
