"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2006-07,22,CHA,NBA,C,27.0,0.0,185.0,0.556,2.7,1.0,0.694,0.25,0.056,0.0,0.0,0.556,0.76,0.111,0.0,,,0.75,0.361,12.0,,0.0,0.0,
2007-08,23,CHA,NBA,PF,60.0,1.0,532.0,0.489,4.6,1.0,0.585,0.202,0.117,0.096,0.0,0.489,0.618,0.368,0.182,0.333,,0.609,0.234,17.0,,0.0,0.0,
2008-09,24,2TM,NBA,C,45.0,3.0,444.0,0.532,3.4,1.0,0.702,0.117,0.149,0.032,0.0,0.532,0.667,0.273,0.143,0.333,,0.78,0.447,36.0,,0.0,0.0,
2008-09,24,CHA,NBA,C,18.0,1.0,184.0,0.543,3.4,1.0,0.686,0.171,0.086,0.057,0.0,0.543,0.667,0.167,0.333,0.5,,0.684,0.429,12.0,,0.0,0.0,
2008-09,24,DAL,NBA,C,27.0,2.0,260.0,0.525,3.4,1.0,0.712,0.085,0.186,0.017,0.0,0.525,0.667,0.4,0.091,0.0,,0.839,0.458,24.0,,0.0,0.0,
2009-10,25,MIN,NBA,C,73.0,27.0,1223.0,0.558,6.9,0.997,0.465,0.172,0.182,0.178,0.003,0.56,0.716,0.423,0.473,0.37,0.0,0.639,0.208,60.0,0.0,0.0,0.0,
2010-11,26,CLE,NBA,C,70.0,16.0,1182.0,0.598,4.3,1.0,0.639,0.201,0.105,0.055,0.0,0.598,0.743,0.25,0.348,0.667,,0.802,0.347,70.0,,0.0,0.0,
2011-12,27,2TM,NBA,C,39.0,8.0,522.0,0.548,3.6,1.0,0.69,0.167,0.095,0.048,0.0,0.548,0.638,0.286,0.5,0.25,,0.761,0.369,26.0,,0.0,0.0,
2011-12,27,CLE,NBA,C,24.0,7.0,362.0,0.5,4.3,1.0,0.643,0.196,0.089,0.071,0.0,0.5,0.556,0.364,0.6,0.25,,0.75,0.304,12.0,,0.0,0.0,
2011-12,27,BOS,NBA,C,15.0,1.0,160.0,0.643,2.9,1.0,0.786,0.107,0.107,0.0,0.0,0.643,0.773,0.0,0.333,,,0.778,0.5,14.0,,0.0,0.0,
2012-13,28,LAC,NBA,C,60.0,0.0,663.0,0.614,4.8,1.0,0.535,0.307,0.114,0.044,0.0,0.614,0.721,0.571,0.308,0.4,,0.757,0.395,41.0,,0.0,0.0,
2013-14,29,LAC,NBA,PF,61.0,0.0,482.0,0.736,3.2,1.0,0.653,0.306,0.028,0.014,0.0,0.736,0.872,0.455,0.5,1.0,,0.717,0.417,29.0,,0.0,0.0,
2014-15,30,SAC,NBA,C,46.0,9.0,441.0,0.646,4.5,1.0,0.573,0.244,0.061,0.122,0.0,0.646,0.809,0.45,0.4,0.4,,0.642,0.293,23.0,,0.0,0.0,
2015-16,31,2TM,NBA,C,37.0,12.0,460.0,0.62,4.4,1.0,0.633,0.304,0.038,0.025,0.0,0.62,0.7,0.458,1.0,0.0,,0.714,0.354,24.0,,0.0,0.0,
2015-16,31,WAS,NBA,C,5.0,3.0,48.0,0.571,6.3,1.0,0.429,0.286,0.143,0.143,0.0,0.571,0.667,0.5,1.0,0.0,,0.75,0.143,1.0,,0.0,0.0,
2015-16,31,MEM,NBA,C,32.0,9.0,412.0,0.625,2.4,1.0,0.653,0.306,0.028,0.014,0.0,0.625,0.702,0.455,1.0,0.0,,0.711,0.375,23.0,,0.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,518.0,76.0,6134.0,0.584,4.1,0.999,0.586,0.212,0.116,0.085,0.001,0.584,0.72,0.392,0.382,0.4,0.0,0.713,0.318,338.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,12.0,971.0,0.584,4.1,0.999,0.586,0.212,0.116,0.085,0.001,0.584,0.72,0.392,0.382,0.4,0.0,0.713,0.318,54.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHA (3 Yrs),CHA (3 Yrs),CHA (3 Yrs),CHA (3 Yrs),,105.0,2.0,901.0,0.515,3.6,1.0,0.63,0.206,0.097,0.067,0.0,0.515,0.663,0.265,0.188,0.364,,0.659,0.303,41.0,,0.0,0.0,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,121.0,0.0,1145.0,0.661,4.0,1.0,0.581,0.306,0.081,0.032,0.0,0.661,0.787,0.526,0.333,0.5,,0.74,0.403,70.0,,0.0,0.0,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,94.0,23.0,1544.0,0.578,4.3,1.0,0.64,0.2,0.102,0.058,0.0,0.578,0.705,0.273,0.393,0.563,,0.792,0.338,82.0,,0.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,73.0,27.0,1223.0,0.558,6.9,0.997,0.465,0.172,0.182,0.178,0.003,0.56,0.716,0.423,0.473,0.37,0.0,0.639,0.208,60.0,0.0,0.0,0.0,
