Season,Team,Lg,Salary
2012-13,Brooklyn Nets,NBA,"$473,604"
2013-14,Brooklyn Nets,NBA,"$788,872"
2014-15,Chicago Bulls,NBA,
Career,(may be incomplete),,"$1,262,476"
