"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2016-17,27,WAS,NBA,PF,13.0,13.0,373.0,0.407,0.421,0.368,0.455,0.806,0.495,0.214,0.262,89.0,84.0,103.0,89.0,104.0,90.0,79.0,83.0,
2017-18,28,WAS,NBA,PF,6.0,6.0,181.0,0.49,0.595,0.167,0.51,0.9,0.552,0.204,0.245,106.0,117.0,46.0,98.0,117.0,99.0,81.0,73.0,
2018-19,29,OKC,NBA,PF,5.0,0.0,59.0,0.313,0.333,0.286,0.375,0.778,0.476,0.563,0.438,68.0,64.0,80.0,72.0,101.0,85.0,217.0,122.0,
2019-20,30,LAL,NBA,PF,21.0,2.0,385.0,0.449,0.517,0.42,0.597,0.778,0.608,0.092,0.704,98.0,99.0,117.0,113.0,101.0,108.0,35.0,183.0,
2020-21,31,LAL,NBA,PF,4.0,1.0,38.0,0.222,0.2,0.25,0.278,0.667,0.387,0.667,0.444,48.0,38.0,68.0,52.0,86.0,68.0,270.0,113.0,
2021-22,32,MIA,NBA,PF,1.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,34,DAL,NBA,PF,1.0,0.0,12.0,0.2,0.0,0.333,0.3,,0.3,0.0,0.6,42.0,0.0,91.0,55.0,,52.0,0.0,152.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,51.0,22.0,1051.0,0.418,0.453,0.368,0.494,0.8,0.528,0.201,0.412,90.0,89.0,103.0,95.0,104.0,95.0,77.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,25.0,3.0,423.0,0.43,0.471,0.411,0.57,0.733,0.585,0.14,0.682,93.0,90.0,115.0,108.0,95.0,104.0,55.0,177.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,19.0,19.0,554.0,0.428,0.465,0.32,0.469,0.829,0.509,0.211,0.258,93.0,92.0,89.0,91.0,108.0,92.0,80.0,80.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,5.0,0.0,59.0,0.313,0.333,0.286,0.375,0.778,0.476,0.563,0.438,68.0,64.0,80.0,72.0,101.0,85.0,217.0,122.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,1.0,0.0,12.0,0.2,0.0,0.333,0.3,,0.3,0.0,0.6,42.0,0.0,91.0,55.0,,52.0,0.0,152.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,1.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
