Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2024-25,22,OKC,NBA,SG,12,0,84,16,35,0.457,5,13,0.385,11,22,0.5,0.529,4,5,0.8,3,6,9,9,2,0,6,7,41,0,
1 Yr,1 Yr,1 Yr,1 Yr,,12,0,84,16,35,0.457,5,13,0.385,11,22,0.5,0.529,4,5,0.8,3,6,9,9,2,0,6,7,41,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,574,109,239,0.457,34,89,0.385,75,150,0.5,0.529,27,34,0.8,21,41,62,62,14,0,41,48,280,0,
