Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2004-05,21,CHI,NBA,SG,82.0,3.0,2002.0,14.9,0.526,0.313,0.256,3.1,8.9,6.0,16.3,1.4,0.4,13.7,30.4,0.8,2.7,3.5,0.084,1.0,-0.3,0.7,1.4,"ROY-2,6MOY-1"
2005-06,22,CHI,NBA,SG,80.0,47.0,2482.0,14.5,0.531,0.332,0.233,2.0,8.1,5.1,17.3,1.6,0.2,12.4,26.3,1.8,2.6,4.4,0.086,0.7,-0.3,0.5,1.6,
2006-07,23,CHI,NBA,SG,82.0,51.0,2704.0,18.2,0.572,0.28,0.329,1.5,9.3,5.4,20.1,1.2,0.5,14.0,29.3,4.7,3.9,8.6,0.152,2.5,-0.1,2.4,3.0,
2007-08,24,CHI,NBA,SG,72.0,27.0,2291.0,16.4,0.558,0.324,0.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26.0,3.6,1.4,5.1,0.106,2.1,-1.2,0.9,1.7,6MOY-5
2008-09,25,CHI,NBA,SG,82.0,76.0,2999.0,17.0,0.573,0.321,0.29,2.0,8.8,5.4,15.9,1.2,0.5,11.9,25.0,5.2,1.7,6.9,0.11,2.4,-1.3,1.1,2.3,
2009-10,26,DET,NBA,SG,62.0,17.0,1730.0,14.0,0.534,0.335,0.329,1.7,7.0,4.2,16.7,1.5,0.3,12.9,24.5,1.8,0.4,2.1,0.059,0.3,-1.8,-1.4,0.2,
2010-11,27,DET,NBA,SG,82.0,27.0,2131.0,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,-0.6,-1.9,-2.5,-0.3,
2011-12,28,DET,NBA,SG,52.0,21.0,1398.0,13.5,0.549,0.277,0.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,1.0,0.7,1.7,0.058,-0.3,-1.4,-1.7,0.1,
2012-13,29,CHA,NBA,SG,75.0,0.0,1560.0,12.7,0.515,0.384,0.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,-0.4,-0.2,-0.6,-0.018,-0.2,-3.2,-3.4,-0.6,
2013-14,30,CHA,NBA,SG,19.0,0.0,279.0,6.4,0.422,0.269,0.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,-0.7,0.3,-0.3,-0.058,-5.8,-0.3,-6.0,-0.3,
2014-15,31,ORL,NBA,SG,56.0,0.0,790.0,10.6,0.538,0.329,0.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,0.015,-2.0,-2.2,-4.2,-0.4,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,744.0,269.0,20366.0,14.9,0.546,0.321,0.263,1.9,8.7,5.2,16.5,1.3,0.4,13.3,25.9,19.2,14.1,33.3,0.078,0.9,-1.2,-0.3,8.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,30.0,2245.0,14.9,0.546,0.321,0.263,1.9,8.7,5.2,16.5,1.3,0.4,13.3,25.9,2.1,1.6,3.7,0.078,0.9,-1.2,-0.3,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),,398.0,204.0,12478.0,16.3,0.554,0.313,0.279,2.0,8.9,5.4,17.3,1.3,0.4,12.7,27.3,16.1,12.4,28.5,0.11,1.8,-0.6,1.2,9.9,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,196.0,65.0,5259.0,13.2,0.543,0.324,0.263,1.8,8.6,5.0,15.2,1.3,0.5,14.4,22.9,4.1,1.3,5.5,0.05,-0.2,-1.7,-2.0,0.1,
CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),CHA (2 Yrs),,94.0,0.0,1839.0,11.7,0.503,0.37,0.171,1.3,8.7,4.9,16.8,1.3,0.8,14.4,27.0,-1.1,0.2,-0.9,-0.024,-1.1,-2.8,-3.8,-0.9,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,56.0,0.0,790.0,10.6,0.538,0.329,0.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,0.015,-2.0,-2.2,-4.2,-0.4,
