Season,Team,Lg,Salary
2022-23,Houston Rockets,NBA,"$2,210,040"
2023-24,Oklahoma City Thunder,NBA,"$2,320,440"
2023-24,Milwaukee Bucks,NBA,(TW)
2024-25,Phoenix Suns,NBA,(TW)
Career,(may be incomplete),,"$4,530,480"
