Season,Team,Lg,Salary
2002-03,Cleveland Cavaliers,NBA,"$2,298,840"
2003-04,Cleveland Cavaliers,NBA,"$2,471,280"
2004-05,Cleveland Cavaliers,NBA,"$2,643,600"
2006-07,Golden State Warriors,NBA,"$771,331"
Career,(may be incomplete),,"$8,185,051"
