"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2020-21,20,SAC,NBA,PG,58.0,20.0,1746.0,0.472,0.529,0.409,0.569,0.857,0.585,0.09,0.478,101.0,100.0,112.0,106.0,110.0,102.0,37.0,122.0,39.1,17.0,ROY-3
2021-22,21,2TM,NBA,PG,77.0,77.0,2695.0,0.473,0.517,0.414,0.562,0.842,0.595,0.209,0.428,103.0,97.0,117.0,106.0,109.0,105.0,84.0,107.0,54.4,57.4,
2021-22,21,SAC,NBA,SG,51.0,51.0,1757.0,0.457,0.491,0.413,0.546,0.837,0.575,0.177,0.43,99.0,92.0,117.0,103.0,108.0,102.0,72.0,108.0,16.9,11.9,
2021-22,21,IND,NBA,PG,26.0,26.0,938.0,0.502,0.565,0.416,0.59,0.849,0.629,0.266,0.424,109.0,106.0,118.0,111.0,110.0,111.0,107.0,106.0,37.5,45.5,
2022-23,22,IND,NBA,PG,56.0,56.0,1883.0,0.49,0.572,0.4,0.586,0.871,0.624,0.239,0.478,103.0,104.0,111.0,107.0,111.0,107.0,90.0,123.0,67.9,79.5,AS
2023-24,23,IND,NBA,PG,69.0,68.0,2224.0,0.477,0.595,0.364,0.57,0.855,0.605,0.217,0.51,101.0,109.0,100.0,104.0,109.0,104.0,89.0,129.0,49.5,57.5,"AS,NBA3"
2024-25,24,IND,NBA,PG,73.0,73.0,2451.0,0.473,0.581,0.388,0.582,0.851,0.616,0.221,0.559,101.0,107.0,108.0,107.0,109.0,107.0,91.0,133.0,77.3,87.1,NBA3
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,333.0,294.0,10999.0,0.477,0.56,0.392,0.574,0.855,0.606,0.203,0.494,102.0,104.0,109.0,106.0,110.0,105.0,81.0,123.0,288.2,298.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,224.0,223.0,7496.0,0.482,0.581,0.386,0.58,0.857,0.616,0.229,0.508,103.0,107.0,107.0,107.0,110.0,107.0,91.0,126.0,232.2,269.6,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,109.0,71.0,3503.0,0.465,0.51,0.411,0.558,0.844,0.58,0.133,0.455,100.0,96.0,114.0,104.0,109.0,102.0,54.0,115.0,56.0,28.9,
