"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2010-11,24,NOH,NBA,SG,6.0,6.0,173.0,1.0,81.0,19.0,0.0,0.0,-11.8,-7.7,1.0,1.0,4.0,2.0,2.0,2.0,9.0,0.0,6.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,26,CHI,NBA,SG,12.0,7.0,325.0,0.0,95.0,5.0,0.0,0.0,-13.4,-13.5,6.0,7.0,9.0,2.0,7.0,5.0,73.0,2.0,7.0,
2013-14,27,SAS,NBA,SF,23.0,0.0,356.0,0.0,29.0,67.0,4.0,0.0,-8.9,-28.2,7.0,3.0,10.0,1.0,6.0,3.0,48.0,1.0,5.0,
2014-15,28,SAS,NBA,SG,7.0,0.0,116.0,3.0,94.0,3.0,0.0,0.0,8.3,11.4,4.0,0.0,1.0,1.0,4.0,0.0,25.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,31,PHI,NBA,SG,10.0,0.0,273.0,0.0,44.0,56.0,0.0,0.0,6.0,7.4,2.0,2.0,9.0,0.0,8.0,2.0,52.0,3.0,5.0,
2018-19,32,SAS,NBA,SG,7.0,0.0,131.0,0.0,70.0,30.0,0.0,0.0,2.3,6.9,0.0,1.0,4.0,0.0,2.0,2.0,17.0,1.0,1.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,65.0,13.0,1374.0,0.0,63.0,35.0,1.0,0.0,-4.9,-8.4,20.0,14.0,37.0,6.0,29.0,14.0,224.0,7.0,24.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,16.0,1733.0,0.0,63.0,35.0,1.0,0.0,-4.9,-8.4,25.0,18.0,47.0,8.0,37.0,18.0,283.0,9.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,37.0,0.0,603.0,1.0,51.0,47.0,2.0,0.0,-3.2,-13.0,11.0,4.0,15.0,2.0,12.0,5.0,90.0,2.0,6.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,12.0,7.0,325.0,0.0,95.0,5.0,0.0,0.0,-13.4,-13.5,6.0,7.0,9.0,2.0,7.0,5.0,73.0,2.0,7.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10.0,0.0,273.0,0.0,44.0,56.0,0.0,0.0,6.0,7.4,2.0,2.0,9.0,0.0,8.0,2.0,52.0,3.0,5.0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,6.0,6.0,173.0,1.0,81.0,19.0,0.0,0.0,-11.8,-7.7,1.0,1.0,4.0,2.0,2.0,2.0,9.0,0.0,6.0,
