Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2013-14,21,DAL,NBA,PG,48,0,489,5.5,14.4,.380,1.3,4.0,.316,4.2,10.4,.404,.423,1.7,2.6,.640,1.2,3.3,4.4,7.5,2.7,0.1,4.1,4.8,13.9,90,110,
2014-15,22,NYK,NBA,PG,76,22,1865,5.3,12.2,.433,1.0,3.3,.302,4.3,8.9,.481,.473,1.7,2.2,.782,0.8,4.1,5.0,6.4,2.6,0.3,2.3,4.2,13.3,102,110,
2015-16,23,BRK,NBA,PG,78,17,1751,6.4,14.4,.442,1.1,3.1,.361,5.3,11.3,.464,.481,2.4,3.1,.776,0.8,4.4,5.2,9.8,2.7,0.3,4.2,3.5,16.3,100,110,
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2017-18,25,BOS,NBA,PG,54,2,775,5.4,14.1,.384,2.0,5.5,.360,3.4,8.6,.398,.454,2.1,2.4,.865,1.0,5.0,5.9,6.3,1.9,0.1,2.1,3.7,14.9,104,106,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,256,41,4880,5.7,13.5,.422,1.2,3.7,.336,4.5,9.9,.454,.468,2.0,2.6,.777,0.9,4.3,5.1,7.7,2.6,0.3,3.2,3.9,14.7,100,109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,78,17,1751,6.4,14.4,.442,1.1,3.1,.361,5.3,11.3,.464,.481,2.4,3.1,.776,0.8,4.4,5.2,9.8,2.7,0.3,4.2,3.5,16.3,100,110,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,76,22,1865,5.3,12.2,.433,1.0,3.3,.302,4.3,8.9,.481,.473,1.7,2.2,.782,0.8,4.1,5.0,6.4,2.6,0.3,2.3,4.2,13.3,102,110,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,54,2,775,5.4,14.1,.384,2.0,5.5,.360,3.4,8.6,.398,.454,2.1,2.4,.865,1.0,5.0,5.9,6.3,1.9,0.1,2.1,3.7,14.9,104,106,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,48,0,489,5.5,14.4,.380,1.3,4.0,.316,4.2,10.4,.404,.423,1.7,2.6,.640,1.2,3.3,4.4,7.5,2.7,0.1,4.1,4.8,13.9,90,110,
