Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010-11,22,NOH,NBA,SF,3.0,0.0,9.0,1.0,6.0,0.167,0.0,3.0,0.0,1.0,3.0,0.333,0.167,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,
2011-12,23,MEM,NBA,SF,7.0,0.0,114.0,12.0,18.0,0.667,2.0,4.0,0.5,10.0,14.0,0.714,0.722,7.0,9.0,0.778,3.0,13.0,16.0,2.0,4.0,0.0,5.0,13.0,33.0,0.0,
2012-13,24,MEM,NBA,SF,15.0,0.0,357.0,46.0,94.0,0.489,24.0,53.0,0.453,22.0,41.0,0.537,0.617,17.0,28.0,0.607,9.0,29.0,38.0,11.0,11.0,2.0,9.0,31.0,133.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,26,NOP,NBA,SF,4.0,4.0,124.0,10.0,28.0,0.357,3.0,10.0,0.3,7.0,18.0,0.389,0.411,6.0,7.0,0.857,3.0,17.0,20.0,12.0,7.0,0.0,1.0,13.0,29.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,SAS,NBA,SF,5.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,34.0,4.0,616.0,69.0,148.0,0.466,29.0,71.0,0.408,40.0,77.0,0.519,0.564,30.0,44.0,0.682,15.0,61.0,76.0,28.0,23.0,2.0,15.0,60.0,197.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,10.0,1486.0,166.0,357.0,0.466,70.0,171.0,0.408,96.0,186.0,0.519,0.564,72.0,106.0,0.682,36.0,147.0,183.0,68.0,55.0,5.0,36.0,145.0,475.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,22.0,0.0,471.0,58.0,112.0,0.518,26.0,57.0,0.456,32.0,55.0,0.582,0.634,24.0,37.0,0.649,12.0,42.0,54.0,13.0,15.0,2.0,14.0,44.0,166.0,0.0,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,7.0,4.0,133.0,11.0,34.0,0.324,3.0,13.0,0.231,8.0,21.0,0.381,0.368,6.0,7.0,0.857,3.0,18.0,21.0,13.0,7.0,0.0,1.0,14.0,31.0,0.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,
