"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2010-11,23,NOH,NBA,WC1,LAL,L (2-4),3,3.0,0.7,0.3,0.3,0.0,0.0,1,6,.167,0,3,.000,1,3,.333,.167,0,0,,0,1,1,1,0,0,0,1,2,
2011-12,24,MEM,NBA,WC1,LAC,L (3-4),7,16.3,4.7,2.3,0.3,0.6,0.0,12,18,.667,2,4,.500,10,14,.714,.722,7,9,.778,3,13,16,2,4,0,5,13,33,
2012-13,25,MEM,NBA,WC1,LAC,W (4-2),6,21.2,6.5,2.2,0.5,0.8,0.2,12,30,.400,5,15,.333,7,15,.467,.483,10,15,.667,6,7,13,3,5,1,3,9,39,
2012-13,25,MEM,NBA,WCS,OKC,W (4-1),5,20.2,6.6,2.4,0.8,0.4,0.2,12,23,.522,7,13,.538,5,10,.500,.674,2,5,.400,1,11,12,4,2,1,3,11,33,
2012-13,25,MEM,NBA,WCF,SAS,L (0-4),4,32.3,15.3,3.3,1.0,1.0,0.0,22,41,.537,12,25,.480,10,16,.625,.683,5,8,.625,2,11,13,4,4,0,3,11,61,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,27,NOP,NBA,WC1,GSW,L (0-4),4,31.0,7.3,5.0,3.0,1.8,0.0,10,28,.357,3,10,.300,7,18,.389,.411,6,7,.857,3,17,20,12,7,0,1,13,29,
2015-16,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2016-17,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2018-19,31,SAS,NBA,WC1,DEN,L (3-4),5,2.4,0.0,0.2,0.4,0.2,0.0,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,2,1,0,0,2,0,
5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),5 Yrs (7 Series),2-5,34,18.1,5.8,2.2,0.8,0.7,0.1,69,148,.466,29,71,.408,40,77,.519,.564,30,44,.682,15,61,76,28,23,2,15,60,197,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),1-4,25,15.4,4.1,2.0,0.8,0.7,0.0,35,84,.417,10,33,.303,25,51,.490,.476,23,31,.742,12,39,51,20,17,1,9,38,103,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,5,20.2,6.6,2.4,0.8,0.4,0.2,12,23,.522,7,13,.538,5,10,.500,.674,2,5,.400,1,11,12,4,2,1,3,11,33,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,4,32.3,15.3,3.3,1.0,1.0,0.0,22,41,.537,12,25,.480,10,16,.625,.683,5,8,.625,2,11,13,4,4,0,3,11,61,
