0
2016-17 All-Defensive (1st)
2016-17 All-NBA (2nd)
2017-18 All-Defensive (1st)
2018-19 All-Defensive (1st)
2018-19 All-NBA (3rd)
2019-20 All-Defensive (1st)
2019-20 All-NBA (3rd)
2020-21 All-Defensive (1st)
2020-21 All-NBA (3rd)
2021-22 All-Defensive (1st)
2023-24 All-Defensive (1st)
2024-25 All-Defensive (2nd)
