"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2004-05,23,TOR,NBA,C,27,4,255,0.397,0.397,0.397,0.593,0.444,0.466,0.0,89,84,82,78,84,144,0,-10.0,-12.0,
2005-06,24,TOR,NBA,C,42,25,590,0.431,0.431,0.431,0.719,0.496,0.463,0.0,95,90,88,97,93,139,0,-14.5,-11.6,
2006-07,25,TOR,NBA,C,7,0,34,0.333,0.333,0.333,0.667,0.43,0.667,0.0,73,69,67,89,79,204,0,-2.9,-2.6,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,76,29,879,0.416,0.416,0.416,0.678,0.477,0.474,0.0,92,87,85,91,89,144,0,-27.4,-26.2,
