Season,Team,Lg,Salary
2015-16,Detroit Pistons,NBA,"$2,841,960"
2016-17,Detroit Pistons,NBA,"$2,969,880"
2017-18,Detroit Pistons,NBA,"$3,097,800"
2018-19,New Orleans Pelicans,NBA,"$3,940,402"
2019-20,Toronto Raptors,NBA,"$3,623,000"
2020-21,Toronto Raptors,NBA,"$3,804,150"
2021-22,Los Angeles Lakers,NBA,"$1,248,865"
2021-22,Chicago Bulls,NBA,"$120,083"
2022-23,Utah Jazz,NBA,"$2,351,521"
2022-23,San Antonio Spurs,NBA,"$1,245,164"
Career,(may be incomplete),,"$25,242,825"
