Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2014-15,26,MIL,NBA,C,1,0,16,1,8,0.125,0,0,1,8,0.125,0.125,1,2,0.5,3,3,6,1,0,1,1,1,3,0,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,16,1,8,0.125,0,0,1,8,0.125,0.125,1,2,0.5,3,3,6,1,0,1,1,1,3,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1312,82,656,0.125,0,0,82,656,0.125,0.125,82,164,0.5,246,246,492,82,0,82,82,82,246,0,
